model_times,model_recall
0.012170,0.145267
0.015645,0.183733
0.020352,0.219867
0.024908,0.246833
0.034140,0.282633
0.074069,0.424333
0.091525,0.526867
0.104153,0.653367
0.111494,0.738067
0.119054,0.846933
0.120369,0.946300
