model_times,model_recall
0.028160,0.156700
0.035133,0.195467
0.060374,0.269700
0.087514,0.310100
0.169713,0.371433
0.563636,0.569267
0.724907,0.658367
0.850568,0.760200
0.878406,0.829567
0.898972,0.909333
0.918267,0.974000
