model_times,model_recall
0.007474,0.237600
0.008270,0.290600
0.008637,0.361100
0.009128,0.404900
0.009785,0.462533
0.016769,0.710067
0.026427,0.815133
0.048971,0.898767
0.077208,0.934667
0.158947,0.966500
0.314791,0.986100
