model_times,model_recall
0.006538,0.293200
0.007344,0.348800
0.007721,0.432367
0.008166,0.483567
0.008625,0.530067
0.013914,0.747433
0.021926,0.853167
0.041858,0.929433
0.066863,0.958000
0.142694,0.981100
0.294953,0.992800
