model_times,model_recall
0.011092,0.175767
0.011730,0.215700
0.012277,0.275000
0.012951,0.321633
0.014467,0.399200
0.024828,0.633967
0.038230,0.741033
0.069860,0.832433
0.110530,0.881067
0.216926,0.934567
0.375730,0.973733
