model_times,model_recall
0.023606,0.173033
0.027216,0.220533
0.037951,0.310800
0.046536,0.362200
0.065424,0.440100
0.190266,0.646167
0.329074,0.740833
0.545320,0.830767
0.683390,0.878533
0.790879,0.933333
0.809343,0.974967
