model_times,model_recall
0.008256,0.161133
0.009721,0.208967
0.011511,0.265100
0.012885,0.302533
0.015573,0.363467
0.026354,0.537433
0.033789,0.625067
0.045496,0.716133
0.055351,0.786833
0.067190,0.887767
0.070115,0.957167
