model_times,model_recall
0.006317,0.163233
0.007242,0.215000
0.008550,0.303667
0.009645,0.359167
0.011722,0.438200
0.020292,0.641500
0.026281,0.736567
0.033198,0.821833
0.038062,0.872300
0.045555,0.925700
0.050347,0.968433
