model_times,model_recall
0.004284,0.185033
0.004510,0.242767
0.004821,0.322200
0.005074,0.377133
0.005597,0.472900
0.008139,0.710067
0.009738,0.815333
0.012151,0.899567
0.014116,0.937233
0.017199,0.976433
0.019806,0.994667
