model_times,model_recall
0.049571,0.003233
0.049578,0.005833
0.049590,0.013900
0.049603,0.021933
0.049633,0.041167
0.049858,0.163267
0.050128,0.276767
0.050647,0.452633
0.051146,0.588633
0.052106,0.781533
0.053295,0.928400
