L1_pred,L2_pred,L2
0,0,21
0,1,34
0,2,28
0,3,21
0,4,129
0,5,49
0,6,76
0,7,31
0,8,22
0,9,30
0,10,64
0,11,52
0,12,34
0,13,22
0,14,123
0,15,59
0,16,38
0,17,49
0,18,23
0,19,21
0,20,207
0,21,28
0,22,22
0,23,35
0,24,30
0,25,26
0,26,20
0,27,23
0,28,25
0,29,34
0,30,33
0,31,31
0,32,56
0,33,20
0,34,76
0,35,21
0,36,27
0,37,28
0,38,28
0,39,30
0,40,27
0,41,32
0,42,69
0,43,29
0,44,65
0,45,24
0,46,35
0,47,77
0,48,28
0,49,39
0,50,27
0,51,49
0,52,254
0,53,26
0,54,25
0,55,24
0,56,31
0,57,22
0,58,25
0,59,29
0,60,49
0,61,13
0,62,26
0,63,13
0,64,29
0,65,39
0,66,121
0,67,46
0,68,35
0,69,22
0,70,36
0,71,29
0,72,15
0,73,21
0,74,38
0,75,17
0,76,19
0,77,32
0,78,54
0,79,35
0,80,17
0,81,90
0,82,28
0,83,33
0,84,53
0,85,30
0,86,52
0,87,25
0,88,29
0,89,37
0,90,24
0,91,66
0,92,37
0,93,38
0,94,50
0,95,17
0,96,26
0,97,39
0,98,18
0,99,40
1,0,85
1,1,200
1,2,156
1,3,82
1,4,94
1,5,92
1,6,58
1,7,56
1,8,67
1,9,101
1,10,92
1,11,94
1,12,204
1,13,150
1,14,81
1,15,94
1,16,197
1,17,90
1,18,62
1,19,723
1,20,73
1,21,103
1,22,201
1,23,213
1,24,88
1,25,106
1,26,83
1,27,75
1,28,93
1,29,74
1,30,61
1,31,75
1,32,116
1,33,410
1,34,194
1,35,72
1,36,74
1,37,493
1,38,256
1,39,83
1,40,418
1,41,503
1,42,80
1,43,309
1,44,340
1,45,382
1,46,94
1,47,71
1,48,111
1,49,74
1,50,84
1,51,96
1,52,180
1,53,86
1,54,68
1,55,1073
1,56,637
1,57,165
1,58,693
1,59,95
1,60,400
1,61,145
1,62,189
1,63,221
1,64,210
1,65,85
1,66,474
1,67,150
1,68,216
1,69,87
1,70,49
1,71,105
1,72,92
1,73,240
1,74,100
1,75,345
1,76,90
1,77,321
1,78,60
1,79,154
1,80,658
1,81,204
1,82,113
1,83,158
1,84,110
1,85,54
1,86,104
1,87,202
1,88,76
1,89,541
1,90,70
1,91,113
1,92,77
1,93,62
1,94,53
1,95,200
1,96,213
1,97,76
1,98,67
1,99,135
2,0,21
2,1,102
2,2,142
2,3,45
2,4,37
2,5,62
2,6,40
2,7,39
2,8,33
2,9,59
2,10,49
2,11,44
2,12,42
2,13,34
2,14,151
2,15,51
2,16,95
2,17,65
2,18,43
2,19,58
2,20,33
2,21,75
2,22,56
2,23,178
2,24,32
2,25,48
2,26,71
2,27,68
2,28,138
2,29,12
2,30,28
2,31,100
2,32,30
2,33,109
2,34,51
2,35,64
2,36,32
2,37,39
2,38,51
2,39,39
2,40,122
2,41,83
2,42,53
2,43,72
2,44,63
2,45,83
2,46,70
2,47,93
2,48,42
2,49,43
2,50,227
2,51,50
2,52,51
2,53,60
2,54,24
2,55,66
2,56,91
2,57,107
2,58,37
2,59,255
2,60,33
2,61,41
2,62,224
2,63,221
2,64,35
2,65,84
2,66,37
2,67,64
2,68,41
2,69,82
2,70,24
2,71,96
2,72,48
2,73,54
2,74,56
2,75,59
2,76,177
2,77,31
2,78,44
2,79,57
2,80,57
2,81,52
2,82,39
2,83,44
2,84,94
2,85,34
2,86,44
2,87,43
2,88,61
2,89,89
2,90,60
2,91,94
2,92,60
2,93,50
2,94,71
2,95,53
2,96,49
2,97,59
2,98,35
2,99,56
3,0,39
3,1,32
3,2,43
3,3,16
3,4,52
3,5,40
3,6,46
3,7,28
3,8,57
3,9,45
3,10,24
3,11,37
3,12,25
3,13,34
3,14,42
