L2_pred,L2
0,656
1,845
2,1374
3,726
4,1121
5,1267
6,888
7,761
8,853
9,758
10,950
11,865
12,786
13,1317
14,1121
15,732
16,1082
17,989
18,1037
19,1151
20,739
21,930
22,782
23,751
24,782
25,966
26,1131
27,2038
28,786
29,754
30,751
31,628
32,863
33,1747
34,924
35,1523
36,723
37,582
38,1077
39,1667
40,1160
41,884
42,891
43,1227
44,690
45,851
46,1365
47,880
48,1327
49,637
50,1006
51,1683
52,1096
53,955
54,986
55,729
56,737
57,1015
58,845
59,1085
60,995
61,708
62,1209
63,1944
64,1341
65,951
66,880
67,1017
68,838
69,565
70,1367
71,800
72,1056
73,825
74,926
75,1384
76,869
77,822
78,579
79,1087
80,1142
81,820
82,1206
83,871
84,1023
85,781
86,1047
87,1607
88,886
89,801
90,1755
91,725
92,1157
93,886
94,1029
95,657
96,1147
97,810
98,910
99,1105
