L2_pred,L2
0,935
1,790
2,820
3,941
4,796
5,1174
6,1120
7,718
8,749
9,728
10,929
11,616
12,713
13,1332
14,666
15,817
16,963
17,776
18,622
19,1625
20,541
21,1047
22,631
23,817
24,1045
25,1554
26,1764
27,791
28,584
29,1111
30,1146
31,1724
32,1053
33,1266
34,1191
35,745
36,978
37,710
38,535
39,980
40,1090
41,960
42,543
43,1391
44,666
45,1747
46,588
47,1343
48,815
49,1312
50,641
51,966
52,627
53,1998
54,649
55,1306
56,722
57,1128
58,734
59,1263
60,1456
61,766
62,759
63,2031
64,1233
65,740
66,586
67,636
68,991
69,584
70,970
71,2262
72,639
73,1225
74,1085
75,1337
76,1727
77,1083
78,639
79,1011
80,1773
81,690
82,1346
83,521
84,807
85,689
86,826
87,1147
88,931
89,1172
90,780
91,886
92,766
93,1341
94,1258
95,929
96,648
97,1251
98,1123
99,824
