L2_pred,L2
0,2166
1,1078
2,748
3,949
4,996
5,687
6,948
7,786
8,877
9,751
10,1112
11,799
12,2336
13,737
14,1021
15,1481
16,826
17,1657
18,1431
19,702
20,865
21,905
22,834
23,1480
24,1318
25,935
26,758
27,1097
28,868
29,768
30,923
31,769
32,673
33,885
34,823
35,1023
36,740
37,1596
38,616
39,876
40,667
41,663
42,490
43,741
44,640
45,982
46,1220
47,739
48,865
49,816
50,1308
51,1081
52,1262
53,767
54,991
55,943
56,708
57,746
58,997
59,1119
60,1337
61,1034
62,1553
63,1959
64,1159
65,960
66,1024
67,1365
68,1030
69,880
70,776
71,1279
72,569
73,762
74,663
75,983
76,1160
77,729
78,531
79,1197
80,1309
81,752
82,1009
83,913
84,791
85,685
86,1659
87,1348
88,1167
89,751
90,979
91,1059
92,1192
93,695
94,996
95,1152
96,776
97,965
98,903
99,1364
