L1_pred,L2_pred,L2
0,0,78
0,1,15
0,2,34
0,3,30
0,4,19
0,5,16
0,6,29
0,7,22
0,8,30
0,9,24
0,10,18
0,11,43
0,12,25
0,13,32
0,14,22
0,15,20
0,16,27
0,17,29
0,18,29
0,19,27
0,20,24
0,21,33
0,22,35
0,23,9
0,24,21
0,25,33
0,26,37
0,27,40
0,28,37
0,29,34
0,30,24
0,31,25
0,32,26
0,33,30
0,34,9
0,35,42
0,36,35
0,37,23
0,38,33
0,39,27
0,40,18
0,41,23
0,42,20
0,43,22
0,44,33
0,45,16
0,46,23
0,47,16
0,48,48
0,49,17
0,50,38
0,51,24
0,52,22
0,53,219
0,54,52
0,55,49
0,56,14
0,57,6
0,58,26
0,59,4
0,60,22
0,61,41
0,62,32
0,63,12
0,64,28
0,65,39
0,66,15
0,67,46
0,68,26
0,69,25
0,70,19
0,71,28
0,72,29
0,73,33
0,74,67
0,75,10
0,76,31
0,77,33
0,78,97
0,79,23
0,80,20
0,81,17
0,82,29
0,83,21
0,84,17
0,85,18
0,86,44
0,87,12
0,88,48
0,89,42
0,90,44
0,91,20
0,92,17
0,93,16
0,94,35
0,95,177
0,96,23
0,97,39
0,98,26
0,99,11
1,0,53
1,1,502
1,2,143
1,3,62
1,4,64
1,5,194
1,6,47
1,7,39
1,8,480
1,9,79
1,10,116
1,11,118
1,12,365
1,13,870
1,14,344
1,15,56
1,16,70
1,17,237
1,18,97
1,19,358
1,20,434
1,21,110
1,22,82
1,23,102
1,24,33
1,25,33
1,26,557
1,27,63
1,28,91
1,29,106
1,30,56
1,31,112
1,32,83
1,33,58
1,34,304
1,35,151
1,36,53
1,37,59
1,38,81
1,39,76
1,40,86
1,41,122
1,42,97
1,43,160
1,44,124
1,45,105
1,46,86
1,47,94
1,48,261
1,49,100
1,50,342
1,51,77
1,52,52
1,53,125
1,54,94
1,55,279
1,56,80
1,57,68
1,58,129
1,59,1186
1,60,91
1,61,65
1,62,113
1,63,202
1,64,38
1,65,202
1,66,350
1,67,41
1,68,100
1,69,70
1,70,247
1,71,237
1,72,363
1,73,136
1,74,62
1,75,120
1,76,351
1,77,74
1,78,139
1,79,373
1,80,161
1,81,38
1,82,91
1,83,37
1,84,101
1,85,73
1,86,103
1,87,69
1,88,77
1,89,72
1,90,243
1,91,398
1,92,68
1,93,208
1,94,59
1,95,438
1,96,73
1,97,78
1,98,347
1,99,53
2,0,47
2,1,367
2,2,45
2,3,78
2,4,58
2,5,58
2,6,85
2,7,58
2,8,43
2,9,68
2,10,83
2,11,73
2,12,35
2,13,47
2,14,53
2,15,52
2,16,57
2,17,49
2,18,35
2,19,47
