L1_pred,L2_pred,L2
0,0,4
0,1,43
0,2,9
0,3,16
0,4,19
0,5,14
0,6,11
0,7,22
0,8,13
0,9,20
0,10,21
0,11,6
0,12,16
0,13,12
0,14,18
0,15,4
0,16,57
0,17,20
0,18,18
0,19,29
0,20,11
0,21,15
0,22,13
0,23,28
0,24,14
0,25,11
0,26,30
0,27,20
0,28,36
0,29,12
0,30,16
0,31,21
0,32,11
0,33,11
0,34,12
0,35,10
0,36,10
0,37,11
0,38,27
0,39,10
0,40,65
0,41,114
0,42,31
0,43,89
0,44,10
0,45,8
0,46,18
0,47,3
0,48,7
0,49,12
0,50,14
0,51,13
0,52,25
0,53,11
0,54,4
0,55,16
0,56,10
0,57,14
0,58,8
0,59,9
0,60,16
0,61,96
0,62,20
0,63,9
0,64,29
0,65,30
0,66,9
0,67,11
0,68,12
0,69,11
0,70,11
0,71,12
0,72,9
0,73,19
0,74,20
0,75,14
0,76,26
0,77,34
0,78,19
0,79,13
0,80,15
0,81,2
0,82,17
0,83,8
0,84,143
0,85,4
0,86,11
0,87,119
0,88,12
0,89,4
0,90,11
0,91,17
0,92,3
0,93,16
0,94,13
0,95,8
0,96,12
0,97,32
0,98,16
0,99,4
1,0,510
1,1,283
1,2,71
1,3,120
1,4,48
1,5,403
1,6,298
1,7,27
1,8,110
1,9,96
1,10,44
1,11,91
1,12,55
1,13,510
1,14,46
1,15,478
1,16,66
1,17,503
1,18,71
1,19,335
1,20,156
1,21,110
1,22,256
1,23,143
1,24,59
1,25,79
1,26,87
1,27,45
1,28,41
1,29,54
1,30,62
1,31,83
1,32,93
1,33,108
1,34,101
1,35,336
1,36,49
1,37,191
1,38,47
1,39,51
1,40,344
1,41,46
1,42,204
1,43,62
1,44,42
1,45,188
1,46,74
1,47,96
1,48,57
1,49,832
1,50,164
1,51,87
1,52,101
1,53,65
1,54,126
1,55,150
1,56,100
1,57,107
1,58,454
1,59,283
1,60,62
1,61,319
1,62,84
1,63,110
1,64,214
1,65,60
1,66,138
1,67,79
1,68,698
1,69,587
1,70,197
1,71,82
1,72,115
1,73,484
1,74,66
1,75,76
1,76,86
1,77,54
1,78,78
1,79,120
1,80,68
1,81,200
1,82,206
1,83,252
1,84,101
1,85,155
1,86,66
1,87,48
1,88,76
1,89,66
1,90,81
1,91,101
1,92,66
1,93,492
1,94,222
1,95,97
1,96,122
1,97,43
1,98,491
1,99,118
2,0,40
2,1,49
2,2,44
2,3,24
2,4,45
2,5,46
2,6,48
2,7,55
2,8,32
2,9,28
2,10,31
2,11,26
2,12,22
2,13,49
2,14,36
2,15,48
2,16,83
2,17,32
2,18,29
2,19,25
2,20,34
2,21,50
2,22,84
2,23,22
2,24,46
2,25,51
2,26,33
2,27,35
2,28,41
2,29,26
2,30,21
2,31,35
2,32,22
2,33,47
2,34,24
2,35,18
2,36,21
2,37,42
2,38,52
2,39,45
2,40,24
2,41,78
2,42,46
2,43,21
2,44,45
2,45,40
2,46,23
2,47,22
2,48,19
2,49,39
2,50,34
2,51,101
2,52,22
2,53,37
2,54,46
2,55,52
2,56,26
2,57,27
2,58,18
2,59,29
2,60,22
2,61,53
2,62,41
2,63,19
2,64,33
2,65,28
2,66,87
2,67,24
2,68,30
2,69,49
2,70,27
2,71,33
2,72,43
2,73,30
2,74,39
2,75,40
2,76,43
2,77,37
2,78,46
2,79,50
2,80,31
2,81,70
2,82,52
2,83,33
2,84,126
2,85,41
2,86,30
2,87,25
2,88,55
2,89,28
2,90,29
2,91,28
2,92,34
2,93,32
2,94,27
2,95,29
2,96,33
2,97,48
2,98,52
2,99,23
3,0,226
3,1,43
3,2,44
3,3,66
3,4,278
3,5,53
3,6,70
3,7,49
3,8,51
3,9,67
3,10,40
3,11,26
3,12,36
3,13,66
3,14,231
3,15,64
3,16,33
3,17,60
3,18,67
3,19,35
3,20,37
3,21,26
3,22,61
3,23,32
3,24,41
3,25,56
3,26,52
3,27,35
3,28,31
3,29,50
3,30,36
3,31,46
3,32,35
3,33,46
3,34,46
3,35,39
3,36,70
3,37,74
3,38,36
3,39,49
3,40,49
3,41,84
3,42,57
3,43,36
3,44,27
3,45,51
3,46,50
3,47,50
3,48,58
3,49,53
3,50,49
3,51,55
3,52,194
3,53,42
3,54,63
3,55,59
3,56,64
3,57,49
3,58,205
3,59,440
3,60,36
3,61,78
3,62,37
3,63,58
3,64,46
3,65,25
3,66,49
3,67,38
3,68,45
3,69,59
3,70,41
3,71,58
3,72,82
3,73,32
3,74,31
3,75,37
3,76,27
3,77,21
3,78,32
3,79,45
3,80,328
3,81,52
3,82,73
3,83,40
3,84,319
3,85,26
3,86,52
3,87,45
3,88,31
3,89,74
3,90,61
3,91,49
3,92,49
3,93,69
3,94,49
3,95,51
3,96,57
3,97,46
3,98,50
3,99,35
4,0,22
4,1,8
4,2,16
4,3,14
4,4,362
4,5,48
4,6,21
4,7,2
4,8,31
4,9,36
4,10,19
4,11,16
4,12,11
4,13,32
4,14,10
4,15,22
4,16,38
4,17,15
4,18,14
4,19,20
4,20,10
4,21,15
4,22,26
4,23,19
4,24,82
4,25,26
4,26,19
4,27,31
4,28,30
4,29,27
4,30,39
4,31,190
4,32,18
4,33,14
4,34,19
4,35,16
4,36,14
4,37,28
4,38,21
4,39,19
4,40,21
4,41,41
4,42,18
4,43,22
4,44,24
4,45,22
4,46,15
4,47,17
4,48,12
4,49,16
4,50,25
4,51,24
4,52,27
4,53,20
4,54,28
4,55,15
4,56,13
4,57,21
4,58,21
4,59,38
4,60,17
4,61,19
4,62,12
4,63,11
4,64,15
4,65,16
4,66,27
4,67,18
4,68,14
4,69,19
4,70,20
4,71,26
4,72,2
4,73,15
4,74,9
4,75,38
4,76,14
4,77,15
4,78,18
4,79,23
4,80,51
4,81,78
4,82,22
4,83,21
4,84,15
4,85,12
4,86,8
4,87,7
4,88,24
4,89,31
4,90,19
4,91,16
4,92,118
4,93,5
4,94,15
4,95,17
4,96,15
4,97,21
4,98,28
4,99,17
5,0,82
5,1,54
5,2,62
5,3,78
5,4,107
5,5,27
5,6,36
5,7,131
5,8,73
5,9,28
5,10,55
5,11,36
5,12,55
5,13,40
5,14,210
5,15,486
5,16,122
5,17,106
5,18,68
5,19,70
5,20,39
5,21,73
5,22,87
5,23,39
5,24,50
5,25,25
5,26,82
5,27,127
5,28,43
5,29,85
5,30,206
5,31,103
5,32,46
5,33,70
5,34,47
5,35,24
5,36,435
5,37,217
5,38,21
5,39,22
5,40,44
5,41,32
5,42,25
5,43,34
5,44,71
5,45,35
5,46,352
5,47,130
5,48,89
5,49,51
5,50,145
5,51,30
5,52,78
5,53,30
5,54,63
5,55,44
5,56,28
5,57,38
5,58,43
5,59,34
5,60,106
5,61,215
5,62,33
5,63,43
5,64,29
5,65,42
5,66,51
5,67,37
5,68,19
5,69,44
5,70,61
5,71,392
5,72,30
5,73,30
5,74,247
5,75,86
5,76,31
5,77,65
5,78,27
5,79,57
5,80,166
5,81,88
5,82,167
5,83,59
5,84,63
5,85,79
5,86,102
5,87,51
5,88,60
5,89,30
5,90,58
5,91,40
5,92,63
5,93,53
5,94,83
5,95,430
5,96,62
5,97,23
5,98,28
5,99,48
6,0,50
6,1,56
6,2,48
6,3,29
6,4,46
6,5,36
6,6,58
6,7,36
6,8,51
6,9,98
6,10,29
6,11,47
