L1_pred,L2_pred,L2
0,0,67
0,1,68
0,2,64
0,3,48
0,4,84
0,5,207
0,6,46
0,7,62
0,8,104
0,9,103
0,10,118
0,11,30
0,12,45
0,13,55
0,14,93
0,15,137
0,16,81
0,17,638
0,18,61
0,19,65
0,20,81
0,21,45
0,22,53
0,23,50
0,24,353
0,25,45
0,26,45
0,27,86
0,28,127
0,29,434
0,30,62
0,31,53
0,32,171
0,33,196
0,34,139
0,35,47
0,36,93
0,37,258
0,38,81
0,39,102
0,40,84
0,41,90
0,42,594
0,43,69
0,44,38
0,45,52
0,46,94
0,47,83
0,48,64
0,49,48
0,50,47
0,51,60
0,52,64
0,53,58
0,54,82
0,55,45
0,56,368
0,57,77
0,58,41
0,59,75
0,60,51
0,61,128
0,62,73
0,63,174
0,64,175
0,65,52
0,66,121
0,67,48
0,68,32
0,69,55
0,70,78
0,71,169
0,72,64
0,73,44
0,74,30
0,75,45
0,76,69
0,77,58
0,78,21
0,79,86
0,80,42
0,81,85
0,82,74
0,83,135
0,84,112
0,85,79
0,86,45
0,87,59
0,88,305
0,89,69
0,90,42
0,91,308
0,92,62
0,93,57
0,94,44
0,95,80
0,96,39
0,97,73
0,98,106
0,99,51
1,0,69
1,1,67
1,2,53
1,3,50
1,4,66
1,5,36
1,6,32
1,7,33
1,8,48
1,9,159
1,10,66
1,11,64
1,12,19
1,13,65
1,14,53
1,15,72
1,16,33
1,17,37
1,18,27
1,19,56
1,20,23
1,21,26
1,22,26
1,23,32
1,24,70
1,25,256
1,26,39
1,27,65
1,28,32
1,29,258
1,30,57
1,31,57
1,32,49
1,33,110
1,34,49
1,35,77
1,36,37
1,37,50
1,38,71
1,39,71
1,40,126
1,41,236
1,42,22
1,43,55
1,44,33
1,45,29
1,46,105
1,47,62
1,48,202
1,49,37
1,50,61
1,51,21
1,52,27
1,53,78
1,54,36
1,55,59
1,56,46
1,57,39
1,58,59
1,59,42
1,60,55
1,61,42
1,62,39
1,63,51
1,64,40
1,65,44
1,66,58
1,67,40
1,68,35
1,69,42
1,70,62
1,71,36
1,72,58
1,73,40
1,74,33
1,75,75
1,76,35
1,77,36
1,78,61
1,79,78
1,80,49
1,81,55
1,82,38
1,83,70
1,84,38
1,85,56
1,86,57
1,87,62
1,88,30
1,89,200
1,90,32
1,91,48
1,92,78
1,93,55
1,94,31
1,95,57
1,96,57
1,97,36
1,98,39
1,99,44
2,0,5
2,1,35
2,2,14
2,3,40
2,4,20
2,5,20
2,6,20
2,7,19
2,8,35
2,9,19
2,10,41
2,11,12
2,12,9
2,13,14
2,14,14
2,15,19
2,16,12
2,17,73
2,18,55
2,19,34
2,20,56
2,21,15
2,22,19
2,23,19
2,24,14
2,25,19
2,26,38
2,27,24
2,28,20
2,29,29
2,30,12
2,31,15
2,32,60
2,33,25
2,34,16
2,35,27
2,36,25
2,37,16
2,38,40
2,39,36
2,40,7
2,41,19
2,42,27
2,43,40
2,44,35
2,45,20
2,46,24
2,47,16
2,48,13
2,49,14
2,50,35
2,51,22
2,52,20
2,53,14
2,54,35
2,55,58
2,56,20
2,57,43
2,58,24
2,59,18
2,60,29
2,61,11
2,62,17
2,63,23
2,64,14
2,65,14
2,66,24
2,67,25
2,68,28
2,69,51
2,70,30
2,71,25
2,72,29
2,73,16
2,74,25
2,75,24
2,76,16
2,77,30
2,78,26
2,79,21
2,80,13
2,81,20
2,82,12
2,83,18
2,84,42
2,85,16
2,86,24
2,87,24
2,88,21
2,89,77
2,90,16
2,91,23
2,92,19
2,93,61
2,94,19
2,95,21
2,96,22
2,97,36
2,98,25
2,99,36
3,0,134
3,1,54
3,2,34
3,3,39
3,4,55
3,5,120
3,6,72
3,7,57
3,8,68
3,9,62
3,10,122
3,11,54
3,12,79
3,13,63
3,14,33
3,15,116
3,16,46
3,17,307
3,18,459
3,19,20
3,20,66
3,21,47
3,22,147
3,23,176
3,24,83
3,25,477
3,26,37
3,27,43
3,28,28
3,29,70
3,30,58
3,31,83
3,32,75
3,33,78
3,34,84
3,35,139
3,36,138
3,37,59
3,38,69
3,39,499
3,40,40
3,41,73
3,42,203
3,43,80
3,44,47
3,45,454
3,46,284
3,47,131
3,48,117
3,49,132
3,50,46
3,51,101
3,52,59
3,53,104
3,54,61
3,55,52
3,56,57
3,57,40
3,58,38
3,59,62
3,60,156
3,61,96
3,62,48
3,63,76
3,64,136
3,65,48
3,66,364
3,67,65
3,68,25
3,69,45
3,70,608
3,71,70
3,72,204
3,73,423
3,74,28
3,75,43
3,76,43
3,77,74
3,78,57
3,79,53
3,80,30
3,81,40
3,82,49
3,83,57
3,84,44
3,85,45
3,86,52
3,87,112
3,88,50
3,89,46
3,90,61
3,91,50
3,92,32
3,93,206
3,94,45
3,95,44
3,96,189
3,97,46
3,98,498
3,99,68
4,0,223
4,1,110
4,2,115
4,3,94
4,4,245
4,5,294
4,6,131
4,7,307
4,8,169
4,9,63
4,10,791
4,11,923
4,12,157
4,13,111
4,14,117
4,15,209
4,16,106
4,17,203
4,18,59
4,19,349
4,20,607
4,21,103
4,22,183
4,23,141
4,24,365
4,25,62
4,26,221
4,27,253
4,28,139
4,29,96
4,30,617
4,31,106
4,32,120
4,33,433
4,34,117
4,35,172
4,36,956
4,37,197
4,38,75
