model_times,model_recall
0.006148,0.361233
0.006229,0.476367
0.006355,0.532767
0.006497,0.582967
0.006627,0.634233
0.006719,0.683833
0.007023,0.777800
0.007647,0.894667
0.008159,0.935333
0.008969,0.972700
0.009853,0.993467
