model_times,model_recall
0.003974,0.362467
0.004123,0.469733
0.004287,0.543467
0.004386,0.603300
0.004455,0.654833
0.004586,0.708933
0.004964,0.806233
0.005592,0.904200
0.006078,0.943400
0.006921,0.978433
0.007765,0.995833
