L2_pred,L2
0,713
1,1099
2,851
3,792
4,813
5,555
6,714
7,1169
8,1226
9,648
10,659
11,754
12,2609
13,849
14,1160
15,1657
16,675
17,1542
18,1172
19,630
20,684
21,925
22,941
23,1319
24,590
25,1328
26,892
27,988
28,1319
29,1006
30,762
31,852
32,914
33,1232
34,854
35,660
36,1386
37,969
38,1355
39,717
40,1145
41,1042
42,753
43,731
44,675
45,1006
46,948
47,1043
48,788
49,647
50,963
51,723
52,760
53,1358
54,721
55,790
56,1538
57,909
58,1159
59,703
60,729
61,1747
62,661
63,1969
64,900
65,959
66,1384
67,1216
68,1391
69,858
70,1301
71,1158
72,697
73,875
74,837
75,629
76,885
77,605
78,890
79,885
80,1271
81,775
82,775
83,592
84,843
85,871
86,1098
87,992
88,945
89,698
90,928
91,1472
92,1158
93,884
94,1212
95,884
96,1575
97,1072
98,2146
99,851
