L2_pred,L2
0,586
1,751
2,716
3,948
4,1167
5,1195
6,1451
7,777
8,1013
9,799
10,972
11,708
12,744
13,1180
14,697
15,1975
16,1729
17,1850
18,860
19,861
20,724
21,743
22,1876
23,751
24,1334
25,918
26,567
27,1546
28,1378
29,855
30,1017
31,705
32,669
33,1120
34,1726
35,1090
36,775
37,1003
38,1119
39,1183
40,1206
41,881
42,866
43,1266
44,1138
45,964
46,592
47,1055
48,887
49,622
50,728
51,1101
52,803
53,587
54,1168
55,882
56,1765
57,699
58,717
59,896
60,1253
61,694
62,886
63,1631
64,742
65,1045
66,724
67,909
68,837
69,1325
70,1229
71,850
72,1162
73,1018
74,1139
75,598
76,730
77,932
78,1655
79,559
80,1035
81,947
82,791
83,977
84,613
85,628
86,1346
87,689
88,811
89,909
90,611
91,844
92,854
93,869
94,1516
95,715
96,1153
97,1873
98,957
99,1043
