L2_pred,L2
0,1291
1,829
2,629
3,1192
4,1501
5,920
6,753
7,671
8,919
9,749
10,1285
11,2484
12,1089
13,839
14,1150
15,1384
16,838
17,869
18,1088
19,778
20,1146
21,797
22,851
23,678
24,1031
25,812
26,767
27,900
28,800
29,913
30,1017
31,655
32,1253
33,667
34,1327
35,812
36,864
37,1374
38,769
39,718
40,1141
41,974
42,529
43,1221
44,833
45,815
46,1075
47,1060
48,1698
49,2684
50,1000
51,740
52,874
53,1487
54,940
55,1266
56,866
57,686
58,1554
59,1621
60,589
61,1502
62,712
63,640
64,608
65,722
66,2857
67,734
68,865
69,1241
70,1423
71,752
72,828
73,782
74,1076
75,1087
76,853
77,640
78,791
79,1006
80,883
81,896
82,732
83,696
84,649
85,759
86,794
87,1394
88,982
89,958
90,1261
91,578
92,1132
93,796
94,1443
95,914
96,549
97,1047
98,628
99,728
