L1_pred,L2_pred,L2
0,0,52
0,1,31
0,2,70
0,3,56
0,4,31
0,5,40
0,6,68
0,7,39
0,8,37
0,9,35
0,10,38
0,11,32
0,12,51
0,13,28
0,14,98
0,15,49
0,16,34
0,17,74
0,18,31
0,19,41
0,20,54
0,21,61
0,22,88
0,23,40
0,24,41
0,25,58
0,26,38
0,27,71
0,28,33
0,29,66
0,30,52
0,31,38
0,32,131
0,33,73
0,34,33
0,35,60
0,36,109
0,37,60
0,38,54
0,39,278
0,40,60
0,41,54
0,42,88
0,43,38
0,44,72
0,45,392
0,46,38
0,47,79
0,48,46
0,49,54
0,50,106
0,51,61
0,52,99
0,53,73
0,54,67
0,55,31
0,56,44
0,57,49
0,58,34
0,59,140
0,60,33
0,61,58
0,62,44
0,63,46
0,64,55
0,65,36
0,66,51
0,67,47
0,68,58
0,69,28
0,70,80
0,71,74
0,72,52
0,73,26
0,74,39
0,75,156
0,76,49
0,77,67
0,78,59
0,79,66
0,80,51
0,81,41
0,82,76
0,83,57
0,84,34
0,85,72
0,86,128
0,87,44
0,88,38
0,89,72
0,90,24
0,91,81
0,92,42
0,93,60
0,94,40
0,95,70
0,96,49
0,97,102
0,98,41
0,99,60
1,0,24
1,1,40
1,2,18
1,3,45
1,4,44
1,5,22
1,6,42
1,7,57
1,8,32
1,9,44
1,10,61
1,11,52
1,12,43
1,13,30
1,14,54
1,15,61
1,16,41
1,17,31
1,18,56
1,19,28
1,20,34
1,21,39
1,22,63
1,23,64
1,24,32
1,25,100
1,26,47
1,27,98
1,28,27
1,29,59
1,30,43
1,31,19
1,32,39
1,33,18
1,34,27
1,35,28
1,36,43
1,37,44
1,38,38
1,39,291
1,40,35
1,41,18
1,42,133
1,43,27
1,44,57
1,45,68
1,46,59
1,47,72
1,48,82
1,49,43
1,50,55
1,51,17
1,52,45
1,53,33
1,54,87
1,55,42
1,56,14
1,57,28
1,58,42
1,59,27
1,60,46
1,61,10
1,62,34
1,63,24
1,64,50
1,65,66
1,66,26
1,67,37
1,68,28
1,69,19
1,70,34
1,71,51
1,72,59
1,73,50
1,74,111
1,75,36
1,76,35
1,77,44
1,78,58
1,79,40
1,80,21
1,81,26
1,82,47
1,83,35
1,84,25
1,85,21
1,86,34
1,87,141
1,88,35
1,89,47
1,90,55
1,91,56
1,92,35
1,93,106
1,94,57
1,95,24
1,96,22
1,97,151
1,98,65
1,99,49
2,0,106
2,1,46
2,2,31
2,3,43
2,4,27
2,5,72
2,6,25
2,7,36
2,8,24
2,9,39
2,10,61
2,11,345
2,12,64
2,13,66
2,14,27
2,15,45
2,16,26
2,17,133
2,18,27
2,19,38
2,20,55
2,21,236
2,22,52
2,23,51
2,24,533
2,25,44
2,26,36
2,27,60
2,28,30
2,29,262
2,30,56
2,31,57
2,32,43
2,33,34
2,34,91
2,35,34
2,36,21
2,37,434
2,38,48
2,39,55
2,40,82
2,41,41
2,42,199
2,43,208
2,44,295
2,45,54
2,46,29
2,47,58
2,48,52
2,49,17
2,50,120
2,51,35
2,52,24
2,53,36
2,54,261
2,55,136
2,56,121
2,57,32
2,58,38
2,59,39
2,60,45
2,61,62
2,62,43
2,63,62
2,64,37
2,65,100
2,66,45
2,67,33
2,68,37
2,69,47
2,70,25
2,71,737
2,72,82
2,73,38
2,74,50
2,75,39
2,76,161
2,77,34
2,78,26
2,79,182
2,80,121
2,81,70
2,82,106
2,83,232
2,84,82
2,85,43
2,86,34
2,87,45
2,88,16
2,89,98
2,90,32
2,91,307
2,92,72
2,93,308
2,94,27
2,95,30
2,96,271
2,97,118
2,98,59
2,99,33
3,0,24
3,1,23
3,2,41
3,3,32
3,4,89
3,5,76
3,6,40
3,7,37
3,8,66
3,9,22
3,10,23
3,11,69
3,12,77
3,13,36
3,14,23
3,15,18
3,16,22
3,17,22
3,18,21
3,19,55
3,20,47
3,21,20
3,22,17
3,23,25
3,24,24
3,25,27
3,26,42
3,27,42
3,28,26
3,29,24
3,30,16
3,31,23
3,32,20
3,33,26
3,34,45
3,35,33
3,36,31
3,37,29
3,38,73
3,39,46
3,40,34
3,41,35
3,42,21
3,43,52
3,44,71
3,45,20
3,46,16
3,47,28
3,48,36
3,49,24
3,50,25
3,51,25
3,52,48
3,53,21
3,54,36
3,55,23
3,56,16
3,57,21
3,58,34
3,59,25
3,60,19
3,61,62
3,62,27
3,63,17
3,64,30
3,65,14
3,66,23
3,67,52
3,68,24
3,69,12
3,70,13
3,71,30
3,72,30
3,73,33
3,74,22
3,75,33
3,76,48
3,77,27
3,78,27
3,79,20
3,80,40
3,81,31
3,82,35
3,83,20
3,84,31
3,85,34
3,86,42
3,87,40
3,88,13
3,89,30
3,90,27
3,91,31
3,92,30
3,93,26
3,94,44
3,95,32
3,96,12
3,97,44
3,98,12
3,99,17
4,0,6
4,1,32
4,2,31
4,3,149
4,4,21
4,5,21
4,6,50
4,7,126
4,8,30
4,9,9
4,10,24
4,11,23
4,12,26
4,13,27
4,14,23
4,15,17
4,16,14
4,17,33
4,18,20
4,19,25
4,20,19
4,21,25
4,22,17
4,23,11
4,24,19
4,25,27
4,26,62
4,27,17
4,28,32
4,29,29
4,30,22
4,31,32
4,32,24
4,33,38
4,34,19
4,35,24
4,36,14
4,37,14
4,38,38
4,39,41
4,40,41
4,41,18
4,42,23
4,43,24
4,44,28
4,45,23
4,46,15
4,47,39
4,48,16
4,49,31
4,50,28
4,51,29
4,52,25
4,53,28
4,54,23
4,55,22
4,56,26
4,57,46
4,58,38
4,59,38
4,60,24
4,61,17
4,62,43
4,63,37
4,64,17
4,65,61
4,66,17
4,67,31
4,68,33
4,69,28
4,70,50
4,71,24
4,72,20
4,73,24
4,74,25
4,75,36
4,76,28
4,77,28
4,78,19
4,79,8
4,80,12
4,81,36
4,82,19
4,83,13
4,84,19
4,85,24
4,86,21
4,87,39
4,88,24
4,89,33
4,90,20
4,91,32
4,92,32
4,93,16
4,94,27
4,95,19
4,96,17
4,97,14
4,98,23
4,99,15
5,0,16
5,1,31
5,2,40
5,3,37
5,4,20
5,5,28
5,6,14
5,7,43
5,8,32
5,9,45
5,10,54
5,11,18
5,12,24
5,13,20
5,14,20
5,15,33
5,16,112
5,17,42
5,18,18
5,19,11
5,20,22
5,21,34
5,22,29
5,23,27
5,24,14
5,25,31
5,26,62
5,27,52
5,28,23
5,29,23
5,30,17
5,31,41
5,32,13
5,33,11
5,34,63
5,35,22
5,36,10
5,37,17
5,38,15
5,39,29
5,40,25
5,41,15
5,42,14
5,43,9
5,44,29
5,45,24
5,46,41
5,47,70
5,48,22
5,49,19
5,50,22
5,51,17
5,52,30
5,53,98
5,54,10
5,55,12
5,56,18
5,57,17
5,58,48
5,59,67
5,60,32
5,61,10
5,62,26
5,63,9
5,64,20
5,65,33
5,66,22
5,67,16
5,68,10
5,69,22
5,70,22
5,71,24
5,72,22
5,73,21
5,74,28
5,75,162
5,76,18
5,77,18
5,78,27
5,79,13
5,80,17
5,81,22
5,82,12
5,83,17
5,84,24
5,85,22
5,86,41
5,87,26
5,88,33
5,89,38
5,90,40
5,91,18
5,92,25
5,93,48
5,94,79
5,95,30
5,96,40
5,97,20
5,98,16
5,99,14
6,0,26
6,1,187
6,2,41
6,3,71
6,4,72
6,5,42
6,6,85
6,7,44
6,8,37
6,9,41
6,10,63
6,11,52
6,12,92
6,13,41
6,14,46
6,15,32
6,16,33
6,17,64
6,18,51
6,19,35
6,20,31
6,21,55
6,22,41
6,23,26
6,24,34
6,25,38
6,26,170
6,27,48
6,28,43
6,29,118
6,30,45
6,31,102
6,32,36
6,33,40
6,34,33
6,35,56
6,36,74
6,37,97
6,38,68
6,39,28
6,40,33
6,41,73
6,42,115
6,43,39
6,44,44
6,45,129
6,46,319
6,47,53
6,48,101
6,49,45
6,50,36
6,51,56
6,52,72
6,53,53
6,54,95
6,55,93
6,56,44
6,57,40
6,58,55
6,59,24
6,60,43
6,61,43
6,62,90
6,63,38
6,64,37
6,65,39
6,66,43
6,67,70
6,68,54
6,69,34
6,70,39
6,71,63
6,72,42
6,73,88
6,74,185
6,75,45
6,76,45
6,77,59
6,78,110
6,79,159
6,80,36
6,81,43
6,82,86
6,83,53
6,84,160
6,85,74
6,86,37
6,87,39
6,88,22
6,89,61
6,90,42
6,91,45
6,92,54
6,93,33
6,94,31
6,95,42
6,96,32
6,97,36
6,98,48
6,99,73
7,0,72
7,1,143
7,2,112
7,3,54
7,4,259
7,5,53
7,6,270
7,7,37
7,8,342
7,9,47
7,10,92
7,11,89
7,12,145
7,13,71
7,14,182
7,15,120
7,16,42
7,17,114
7,18,97
7,19,46
7,20,134
7,21,185
7,22,109
7,23,189
7,24,36
7,25,346
7,26,143
7,27,235
7,28,275
7,29,104
7,30,110
7,31,37
7,32,90
7,33,82
7,34,56
7,35,70
7,36,89
7,37,46
7,38,54
7,39,395
7,40,280
7,41,82
7,42,68
7,43,55
7,44,53
7,45,53
7,46,83
7,47,55
7,48,77
7,49,84
7,50,100
7,51,127
7,52,278
7,53,44
7,54,44
7,55,53
7,56,44
7,57,62
7,58,177
7,59,58
7,60,99
7,61,92
7,62,195
7,63,65
7,64,54
7,65,46
7,66,64
7,67,197
7,68,129
7,69,137
7,70,86
7,71,68
7,72,388
7,73,101
7,74,175
7,75,112
7,76,81
7,77,52
7,78,42
7,79,122
7,80,127
7,81,69
7,82,98
7,83,181
7,84,78
7,85,89
7,86,132
7,87,54
7,88,94
7,89,857
7,90,84
7,91,222
7,92,59
7,93,57
7,94,268
7,95,446
7,96,84
7,97,314
7,98,112
7,99,48
8,0,15
8,1,66
8,2,13
8,3,35
8,4,32
8,5,40
8,6,27
8,7,66
8,8,44
8,9,46
8,10,34
8,11,37
8,12,250
8,13,44
8,14,50
8,15,40
8,16,32
8,17,28
8,18,38
8,19,67
8,20,33
8,21,13
8,22,78
8,23,40
8,24,35
8,25,43
8,26,49
8,27,38
8,28,68
8,29,46
8,30,37
8,31,25
8,32,28
8,33,29
8,34,27
8,35,31
8,36,33
8,37,24
8,38,44
8,39,67
8,40,50
8,41,21
8,42,37
8,43,39
8,44,21
8,45,32
8,46,33
8,47,25
8,48,41
8,49,25
8,50,28
8,51,37
8,52,31
8,53,39
8,54,48
8,55,42
8,56,56
8,57,85
8,58,35
8,59,55
8,60,23
8,61,58
8,62,60
8,63,39
8,64,63
8,65,21
8,66,41
8,67,44
8,68,54
8,69,48
8,70,30
8,71,27
8,72,52
8,73,30
8,74,19
8,75,23
8,76,21
8,77,122
8,78,50
8,79,49
8,80,72
8,81,15
8,82,66
8,83,41
8,84,26
8,85,36
8,86,56
8,87,42
8,88,27
8,89,56
8,90,10
8,91,34
8,92,32
8,93,47
8,94,51
8,95,17
8,96,35
8,97,30
8,98,77
8,99,55
9,0,111
9,1,31
9,2,54
9,3,50
9,4,24
9,5,31
9,6,39
9,7,36
9,8,53
9,9,42
9,10,43
9,11,37
9,12,27
9,13,31
9,14,37
9,15,11
9,16,57
9,17,22
9,18,38
9,19,89
9,20,93
9,21,74
9,22,42
9,23,49
9,24,96
9,25,64
9,26,25
9,27,35
9,28,39
9,29,55
9,30,101
9,31,44
9,32,20
9,33,45
9,34,134
9,35,33
9,36,56
9,37,32
9,38,43
9,39,37
9,40,45
9,41,37
9,42,20
9,43,50
9,44,64
9,45,38
9,46,49
9,47,34
9,48,31
9,49,55
9,50,40
9,51,31
9,52,26
9,53,53
9,54,52
9,55,48
9,56,20
9,57,37
9,58,45
9,59,59
9,60,33
9,61,38
9,62,23
9,63,60
9,64,23
9,65,50
9,66,26
9,67,29
9,68,27
9,69,51
9,70,32
9,71,29
9,72,59
9,73,107
9,74,28
9,75,28
9,76,36
9,77,55
9,78,36
9,79,51
9,80,45
9,81,16
9,82,32
9,83,67
9,84,24
9,85,443
9,86,48
9,87,160
9,88,56
9,89,36
9,90,25
9,91,54
9,92,35
9,93,39
9,94,17
9,95,41
9,96,42
9,97,48
9,98,129
9,99,68
10,0,44
10,1,34
10,2,26
10,3,25
10,4,40
10,5,17
10,6,10
10,7,8
10,8,13
10,9,13
10,10,12
10,11,79
10,12,14
10,13,7
10,14,13
10,15,10
10,16,14
10,17,10
10,18,18
10,19,107
10,20,9
10,21,7
10,22,13
10,23,1
10,24,11
10,25,9
10,26,24
10,27,26
10,28,7
10,29,10
10,30,20
10,31,24
10,32,13
10,33,12
10,34,6
10,35,16
10,36,7
10,37,7
10,38,14
10,39,5
10,40,18
10,41,42
10,42,1
10,43,10
10,44,15
10,45,16
10,46,10
10,47,8
10,48,28
10,49,26
10,50,11
10,51,20
10,52,51
10,53,44
10,54,46
10,55,10
10,56,32
10,57,14
10,58,4
10,59,17
10,60,10
10,61,87
10,62,4
10,63,13
10,64,10
10,65,8
10,66,9
10,67,11
10,68,4
10,69,17
10,70,12
10,71,6
10,72,12
10,73,20
10,74,13
10,75,15
10,76,13
10,77,14
10,78,2
10,79,8
10,80,14
10,81,1
10,82,13
10,83,82
10,84,24
10,85,17
10,86,10
10,87,11
10,88,10
10,89,10
10,90,10
10,91,11
10,92,12
10,93,4
10,94,13
10,95,9
10,96,16
10,97,7
10,98,13
10,99,7
11,0,308
11,1,88
11,2,161
11,3,45
11,4,123
11,5,99
11,6,118
11,7,101
11,8,116
11,9,124
11,10,148
11,11,364
11,12,107
11,13,163
11,14,109
11,15,135
11,16,173
11,17,109
11,18,97
11,19,80
11,20,80
11,21,48
11,22,109
11,23,361
11,24,84
11,25,369
11,26,724
11,27,206
11,28,110
11,29,85
11,30,1008
11,31,17
11,32,51
11,33,100
11,34,100
11,35,199
11,36,316
11,37,133
11,38,301
11,39,645
11,40,156
11,41,107
11,42,33
11,43,111
11,44,154
11,45,71
11,46,427
11,47,96
11,48,255
11,49,175
11,50,93
11,51,69
11,52,735
11,53,108
11,54,123
11,55,79
11,56,106
11,57,113
11,58,92
11,59,274
11,60,134
11,61,69
11,62,66
11,63,44
11,64,307
11,65,66
11,66,101
11,67,223
11,68,362
11,69,91
11,70,125
11,71,134
11,72,53
11,73,135
11,74,206
11,75,376
11,76,58
11,77,1389
11,78,90
11,79,1651
11,80,327
11,81,94
11,82,67
11,83,439
11,84,70
11,85,119
11,86,235
11,87,129
11,88,134
11,89,86
11,90,192
11,91,296
11,92,104
11,93,271
11,94,191
11,95,714
11,96,112
11,97,86
11,98,127
11,99,142
12,0,404
12,1,38
12,2,29
12,3,34
12,4,230
12,5,30
12,6,47
12,7,36
12,8,45
12,9,57
12,10,36
12,11,21
12,12,38
12,13,17
12,14,46
12,15,35
12,16,32
12,17,25
12,18,14
12,19,68
12,20,26
12,21,145
12,22,34
12,23,48
12,24,43
12,25,46
12,26,25
12,27,44
12,28,116
12,29,38
12,30,134
12,31,26
12,32,47
12,33,29
12,34,12
12,35,19
12,36,32
12,37,20
12,38,58
12,39,15
12,40,50
12,41,42
12,42,40
12,43,44
12,44,68
12,45,29
12,46,49
12,47,129
12,48,32
12,49,52
12,50,44
12,51,47
12,52,36
12,53,40
12,54,52
12,55,31
12,56,31
12,57,174
12,58,19
12,59,48
12,60,36
12,61,16
12,62,32
12,63,37
12,64,16
12,65,25
12,66,23
12,67,10
12,68,40
12,69,39
12,70,37
12,71,55
12,72,23
12,73,21
12,74,25
12,75,31
12,76,85
12,77,23
12,78,52
12,79,145
12,80,43
12,81,69
12,82,30
12,83,60
12,84,27
12,85,78
12,86,22
12,87,42
12,88,45
12,89,39
12,90,19
12,91,42
12,92,108
12,93,18
12,94,26
12,95,47
12,96,46
12,97,27
12,98,21
12,99,51
13,0,125
13,1,82
13,2,144
13,3,230
13,4,187
13,5,65
13,6,84
13,7,61
13,8,202
13,9,90
13,10,50
13,11,58
13,12,42
13,13,83
13,14,94
13,15,119
13,16,96
13,17,104
13,18,47
13,19,108
13,20,81
13,21,56
13,22,54
13,23,101
13,24,47
13,25,57
13,26,67
13,27,88
13,28,200
13,29,300
13,30,29
13,31,567
13,32,52
13,33,92
13,34,389
13,35,221
13,36,101
13,37,36
13,38,46
13,39,76
13,40,274
13,41,158
13,42,81
13,43,155
13,44,355
13,45,161
13,46,36
13,47,39
13,48,75
13,49,88
13,50,71
13,51,157
13,52,88
13,53,144
13,54,105
13,55,64
13,56,65
13,57,182
13,58,78
13,59,82
13,60,145
13,61,82
13,62,94
13,63,576
13,64,60
13,65,74
13,66,99
13,67,68
13,68,108
13,69,38
13,70,135
13,71,37
13,72,164
13,73,54
13,74,314
13,75,105
13,76,119
13,77,50
13,78,50
13,79,136
13,80,454
13,81,101
13,82,29
13,83,65
13,84,112
13,85,95
13,86,109
13,87,95
13,88,75
13,89,214
13,90,37
13,91,88
13,92,46
13,93,57
13,94,131
13,95,35
13,96,41
13,97,73
13,98,183
13,99,75
14,0,13
14,1,25
14,2,29
14,3,25
14,4,23
14,5,14
14,6,23
14,7,3
14,8,10
14,9,125
14,10,13
14,11,38
14,12,179
14,13,18
14,14,28
14,15,16
14,16,36
14,17,27
14,18,25
14,19,19
14,20,33
14,21,29
14,22,19
14,23,8
14,24,58
14,25,34
14,26,14
14,27,1
14,28,10
14,29,14
14,30,33
14,31,13
14,32,16
14,33,12
14,34,5
14,35,10
14,36,21
14,37,26
14,38,16
14,39,13
14,40,11
14,41,3
14,42,20
14,43,35
14,44,4
14,45,192
14,46,22
14,47,53
14,48,20
14,49,30
14,50,16
14,51,33
14,52,7
14,53,16
14,54,15
14,55,21
14,56,22
14,57,19
14,58,20
14,59,14
14,60,45
14,61,18
14,62,45
14,63,26
14,64,37
14,65,9
14,66,28
14,67,45
14,68,9
14,69,4
14,70,24
14,71,22
14,72,41
14,73,18
14,74,17
14,75,17
14,76,17
14,77,29
14,78,53
14,79,14
14,80,14
14,81,10
14,82,141
14,83,18
14,84,81
14,85,9
14,86,18
14,87,10
14,88,18
14,89,11
14,90,11
14,91,1
14,92,15
14,93,23
14,94,14
14,95,7
14,96,15
14,97,11
14,98,51
14,99,118
