L2_pred,L2
0,1346
1,897
2,840
3,931
4,1222
5,650
6,942
7,730
8,1083
9,779
10,752
11,1314
12,1179
13,682
14,850
15,741
16,764
17,838
18,598
19,817
20,751
21,1027
22,765
23,1041
24,1107
25,1293
26,1528
27,1061
28,1039
29,1233
30,1723
31,1065
32,623
33,641
34,1040
35,856
36,957
37,1019
38,910
39,2021
40,1194
41,746
42,893
43,896
44,1330
45,1302
46,1226
47,838
48,914
49,768
50,795
51,761
52,1595
53,830
54,1064
55,707
56,659
57,919
58,759
59,967
60,767
61,722
62,826
63,1093
64,816
65,648
66,618
67,913
68,977
69,615
70,744
71,1381
72,1099
73,766
74,1257
75,1214
76,814
77,2011
78,701
79,2664
80,1394
81,644
82,857
83,1380
84,817
85,1176
86,967
87,917
88,640
89,1688
90,628
91,1318
92,701
93,1113
94,1016
95,1563
96,834
97,1081
98,977
99,825
