model_times,model_recall
0.010401,0.152400
0.011462,0.208067
0.014121,0.328467
0.016202,0.397067
0.020948,0.506367
0.044837,0.765700
0.067821,0.856900
0.105536,0.929967
0.135197,0.961633
0.178663,0.987433
0.215127,0.997367
