model_times,model_recall
0.005628,0.438733
0.005748,0.555067
0.005905,0.624833
0.005994,0.698300
0.006047,0.747700
0.006149,0.786233
0.006256,0.819700
0.006414,0.873300
0.006650,0.912600
0.007059,0.966500
0.007540,0.986800
