model_times,model_recall
0.003782,0.251033
0.003942,0.300500
0.004045,0.350700
0.004125,0.383600
0.004212,0.403900
0.004324,0.436900
0.004667,0.492333
0.005632,0.607600
0.006520,0.713567
0.007498,0.851367
0.007704,0.924100
