model_times,model_recall
0.003769,0.365167
0.003937,0.453667
0.004016,0.553033
0.004091,0.613567
0.004153,0.663400
0.004244,0.716933
0.004441,0.798000
0.004804,0.889133
0.005140,0.929667
0.005761,0.969300
0.006564,0.991267
