L2_pred,L2
0,689
1,1146
2,1764
3,741
4,1433
5,591
6,1004
7,930
8,695
9,629
10,712
11,1283
12,740
13,694
14,897
15,938
16,682
17,1047
18,935
19,732
20,1349
21,1228
22,1039
23,1639
24,805
25,1167
26,1178
27,668
28,833
29,1527
30,1740
31,1310
32,1116
33,643
34,718
35,713
36,975
37,1173
38,1385
39,727
40,728
41,702
42,1183
43,920
44,716
45,895
46,852
47,1243
48,1180
49,864
50,1119
51,838
52,1059
53,600
54,970
55,667
56,953
57,785
58,979
59,918
60,1056
61,786
62,906
63,714
64,1444
65,723
66,862
67,656
68,831
69,1366
70,1443
71,1126
72,2015
73,1035
74,1327
75,882
76,582
77,1140
78,868
79,869
80,1507
81,1082
82,1206
83,627
84,1206
85,1200
86,1061
87,708
88,836
89,1397
90,926
91,743
92,766
93,705
94,1546
95,1227
96,945
97,1334
98,1093
99,868
