L1_pred,L2_pred,L2
0,0,128
0,1,68
0,2,23
0,3,46
0,4,27
0,5,29
0,6,25
0,7,24
0,8,27
0,9,24
0,10,25
0,11,54
0,12,33
0,13,17
0,14,38
0,15,91
0,16,67
0,17,187
0,18,50
0,19,46
0,20,93
0,21,123
0,22,73
0,23,25
0,24,35
0,25,26
0,26,27
0,27,158
0,28,48
0,29,55
0,30,81
0,31,50
0,32,11
0,33,34
0,34,40
0,35,46
0,36,14
0,37,18
0,38,16
0,39,77
0,40,16
0,41,49
0,42,25
0,43,18
0,44,32
0,45,35
0,46,35
0,47,15
0,48,21
0,49,22
0,50,50
0,51,23
0,52,26
0,53,36
0,54,89
0,55,49
0,56,22
0,57,62
0,58,41
0,59,30
0,60,18
0,61,45
0,62,95
0,63,23
0,64,36
0,65,40
0,66,28
0,67,40
0,68,23
0,69,35
0,70,33
0,71,19
0,72,36
0,73,25
0,74,12
0,75,49
0,76,131
0,77,67
0,78,256
0,79,22
0,80,98
0,81,22
0,82,27
0,83,16
0,84,152
0,85,24
0,86,41
0,87,20
0,88,19
0,89,41
0,90,16
0,91,43
0,92,12
0,93,25
0,94,24
0,95,351
0,96,43
0,97,152
0,98,45
0,99,270
1,0,68
1,1,60
1,2,40
1,3,81
1,4,24
1,5,46
1,6,62
1,7,77
1,8,38
1,9,58
1,10,33
1,11,51
1,12,49
1,13,32
1,14,47
1,15,19
1,16,80
1,17,46
1,18,40
1,19,61
1,20,28
1,21,87
1,22,65
1,23,40
1,24,53
1,25,42
1,26,336
1,27,94
1,28,77
1,29,32
1,30,68
1,31,47
1,32,42
1,33,384
1,34,53
1,35,62
1,36,55
1,37,62
1,38,63
1,39,75
1,40,60
1,41,71
1,42,71
1,43,62
1,44,44
1,45,51
1,46,73
1,47,19
1,48,41
1,49,41
1,50,46
1,51,57
1,52,169
1,53,52
1,54,61
1,55,85
1,56,59
1,57,76
1,58,70
1,59,45
1,60,70
1,61,57
1,62,63
1,63,66
1,64,54
1,65,344
1,66,38
1,67,50
1,68,61
1,69,83
1,70,49
1,71,54
1,72,64
1,73,79
1,74,56
1,75,59
1,76,36
1,77,80
1,78,34
1,79,40
1,80,80
1,81,77
1,82,122
1,83,54
1,84,68
1,85,30
1,86,46
1,87,52
1,88,74
1,89,49
1,90,135
1,91,95
1,92,41
1,93,58
1,94,61
1,95,44
1,96,45
1,97,57
1,98,39
1,99,39
2,0,45
2,1,34
2,2,48
2,3,170
2,4,38
2,5,50
2,6,75
2,7,97
2,8,52
2,9,71
2,10,40
2,11,90
2,12,434
2,13,104
2,14,38
2,15,45
2,16,36
2,17,40
2,18,21
2,19,37
2,20,91
2,21,107
2,22,34
2,23,34
2,24,54
2,25,29
2,26,182
2,27,56
2,28,60
2,29,95
2,30,58
2,31,38
2,32,91
2,33,27
2,34,36
2,35,28
2,36,216
2,37,18
2,38,24
2,39,184
2,40,168
2,41,121
2,42,88
2,43,47
2,44,34
2,45,57
2,46,42
2,47,39
2,48,57
2,49,52
2,50,36
2,51,128
2,52,22
2,53,103
2,54,127
2,55,33
2,56,80
2,57,139
2,58,32
2,59,447
2,60,187
2,61,164
2,62,29
2,63,68
2,64,48
2,65,27
2,66,280
2,67,38
2,68,76
2,69,48
2,70,45
2,71,50
2,72,24
2,73,19
2,74,43
2,75,14
2,76,56
2,77,38
2,78,108
2,79,39
2,80,41
2,81,36
2,82,30
2,83,63
2,84,186
2,85,51
2,86,202
2,87,50
2,88,145
2,89,64
2,90,15
2,91,27
2,92,105
2,93,239
2,94,21
2,95,71
2,96,27
2,97,122
2,98,203
2,99,33
3,0,94
3,1,100
3,2,69
3,3,65
3,4,343
3,5,509
3,6,86
3,7,284
3,8,92
3,9,102
3,10,61
3,11,126
3,12,134
3,13,93
3,14,74
3,15,97
3,16,245
3,17,758
3,18,58
3,19,66
3,20,146
3,21,145
3,22,47
3,23,74
3,24,71
3,25,70
3,26,42
3,27,61
3,28,110
3,29,127
3,30,64
3,31,71
3,32,591
3,33,588
3,34,68
3,35,29
3,36,75
3,37,120
3,38,66
3,39,209
3,40,128
3,41,56
3,42,98
3,43,76
3,44,96
3,45,92
3,46,112
3,47,81
3,48,58
3,49,83
3,50,52
3,51,148
3,52,91
3,53,112
3,54,162
3,55,57
3,56,140
3,57,69
3,58,42
3,59,25
3,60,58
3,61,172
3,62,145
3,63,115
3,64,69
3,65,115
3,66,178
3,67,75
3,68,112
3,69,91
3,70,77
3,71,510
3,72,170
3,73,91
3,74,82
3,75,103
3,76,114
3,77,91
3,78,55
3,79,86
3,80,93
3,81,88
3,82,86
3,83,50
3,84,91
3,85,75
3,86,67
3,87,80
3,88,170
3,89,73
3,90,62
3,91,46
3,92,58
3,93,48
3,94,201
3,95,96
3,96,129
3,97,156
3,98,108
3,99,207
4,0,70
4,1,460
4,2,68
4,3,166
4,4,64
4,5,211
4,6,55
4,7,211
4,8,206
4,9,167
4,10,423
4,11,81
4,12,66
4,13,177
4,14,219
4,15,89
4,16,127
4,17,43
4,18,189
4,19,328
4,20,287
4,21,55
4,22,50
4,23,142
4,24,78
4,25,1051
4,26,93
4,27,80
4,28,31
4,29,112
4,30,102
4,31,137
4,32,305
4,33,157
4,34,96
4,35,184
4,36,429
4,37,302
4,38,358
4,39,116
4,40,613
4,41,101
4,42,56
4,43,117
4,44,362
4,45,447
4,46,105
4,47,57
4,48,156
4,49,114
4,50,66
4,51,55
4,52,49
4,53,36
4,54,82
4,55,456
4,56,87
4,57,286
4,58,62
4,59,615
4,60,184
4,61,113
4,62,91
4,63,191
4,64,61
4,65,52
4,66,78
4,67,60
4,68,97
4,69,145
4,70,76
4,71,61
