L2_pred,L2
0,971
1,745
2,1159
3,700
4,1218
5,810
6,1659
7,716
8,764
9,1024
10,849
11,794
12,946
13,791
14,846
15,774
16,877
17,865
18,1397
19,1759
20,620
21,2105
22,770
23,1039
24,1586
25,714
26,766
27,1412
28,762
29,988
30,1153
31,1482
32,997
33,1018
34,799
35,1071
36,1587
37,1230
38,721
39,807
40,794
41,735
42,1322
43,718
44,669
45,706
46,814
47,1595
48,1313
49,629
50,1015
51,1217
52,1046
53,731
54,703
55,660
56,1585
57,662
58,755
59,1281
60,646
61,881
62,898
63,1237
64,2050
65,1838
66,737
67,1119
68,1218
69,769
70,803
71,1224
72,633
73,2215
74,1130
75,933
76,844
77,973
78,873
79,645
80,1460
81,1219
82,778
83,1332
84,718
85,738
86,579
87,762
88,770
89,893
90,984
91,734
92,834
93,1085
94,831
95,715
96,816
97,1207
98,1084
99,554
