L1_pred,L2_pred,L2
0,0,125
0,1,79
0,2,64
0,3,57
0,4,131
0,5,132
0,6,48
0,7,146
0,8,92
0,9,259
0,10,67
0,11,117
0,12,139
0,13,163
0,14,58
0,15,500
0,16,567
0,17,79
0,18,989
0,19,65
0,20,58
0,21,233
0,22,399
0,23,87
0,24,58
0,25,84
0,26,128
0,27,191
0,28,132
0,29,74
0,30,102
0,31,145
0,32,96
0,33,105
0,34,147
0,35,100
0,36,69
0,37,131
0,38,53
0,39,255
0,40,88
0,41,139
0,42,91
0,43,228
0,44,82
0,45,96
0,46,387
0,47,94
0,48,58
0,49,171
0,50,375
0,51,233
0,52,105
0,53,64
0,54,257
0,55,843
0,56,632
0,57,307
0,58,90
0,59,72
0,60,60
0,61,167
0,62,273
0,63,739
0,64,125
0,65,138
0,66,195
0,67,103
0,68,84
0,69,245
0,70,659
0,71,333
0,72,106
0,73,106
0,74,66
0,75,102
0,76,823
0,77,82
0,78,58
0,79,45
0,80,101
0,81,88
0,82,128
0,83,150
0,84,249
0,85,65
0,86,175
0,87,84
0,88,104
0,89,111
0,90,74
0,91,361
0,92,92
0,93,139
0,94,64
0,95,126
0,96,257
0,97,395
0,98,90
0,99,273
1,0,35
1,1,34
1,2,30
1,3,18
1,4,34
1,5,26
1,6,27
1,7,27
1,8,16
1,9,29
1,10,22
1,11,36
1,12,48
1,13,23
1,14,34
1,15,22
1,16,33
1,17,27
1,18,54
1,19,38
1,20,44
1,21,53
1,22,73
1,23,23
1,24,21
1,25,28
1,26,29
1,27,29
1,28,34
1,29,23
1,30,48
1,31,35
1,32,38
1,33,23
1,34,49
1,35,52
1,36,38
1,37,31
1,38,51
1,39,24
1,40,41
1,41,51
1,42,14
1,43,36
1,44,29
1,45,38
1,46,36
1,47,32
1,48,33
1,49,33
1,50,33
1,51,30
1,52,39
1,53,32
1,54,34
1,55,22
1,56,33
1,57,33
1,58,53
1,59,46
1,60,18
1,61,35
1,62,24
1,63,18
1,64,34
1,65,18
1,66,170
1,67,30
1,68,34
1,69,16
1,70,25
1,71,22
1,72,29
1,73,43
1,74,36
1,75,18
1,76,87
1,77,35
1,78,33
1,79,36
1,80,37
1,81,32
1,82,105
1,83,25
1,84,25
1,85,26
1,86,30
1,87,36
1,88,35
1,89,45
1,90,34
1,91,32
1,92,24
1,93,26
1,94,2
1,95,37
1,96,25
1,97,38
1,98,11
1,99,25
2,0,54
2,1,18
2,2,33
2,3,16
2,4,51
2,5,37
2,6,21
2,7,42
2,8,44
2,9,15
2,10,38
2,11,33
2,12,34
2,13,24
2,14,35
2,15,28
2,16,30
2,17,35
2,18,54
2,19,15
2,20,20
2,21,32
2,22,49
2,23,44
2,24,62
2,25,26
2,26,56
2,27,23
2,28,33
2,29,28
2,30,40
2,31,75
2,32,20
2,33,33
2,34,17
2,35,34
2,36,65
2,37,15
2,38,62
2,39,9
2,40,39
2,41,56
2,42,46
2,43,49
2,44,27
2,45,15
2,46,31
2,47,28
2,48,40
2,49,23
2,50,45
2,51,41
2,52,19
2,53,24
2,54,35
2,55,42
2,56,21
2,57,42
2,58,24
2,59,25
2,60,26
2,61,29
2,62,38
2,63,20
2,64,29
2,65,25
2,66,35
2,67,22
2,68,32
2,69,25
2,70,38
2,71,38
2,72,50
2,73,26
2,74,15
2,75,28
2,76,17
2,77,44
2,78,84
2,79,35
2,80,5
2,81,26
2,82,16
2,83,35
2,84,65
2,85,32
2,86,20
2,87,22
2,88,21
2,89,56
2,90,49
2,91,22
2,92,15
2,93,24
2,94,26
2,95,35
2,96,28
2,97,36
2,98,42
2,99,30
3,0,3
3,1,8
3,2,19
3,3,8
3,4,54
3,5,22
3,6,13
3,7,14
3,8,16
3,9,9
3,10,6
3,11,44
3,12,17
3,13,15
3,14,10
3,15,8
3,16,12
3,17,13
3,18,7
3,19,12
3,20,21
3,21,15
3,22,16
3,23,18
3,24,6
3,25,13
3,26,22
3,27,39
3,28,18
3,29,13
3,30,16
3,31,6
3,32,12
3,33,8
3,34,15
3,35,16
3,36,11
3,37,117
3,38,19
3,39,32
3,40,14
3,41,22
3,42,11
3,43,13
3,44,12
3,45,14
3,46,26
3,47,13
3,48,12
3,49,8
3,50,9
3,51,9
3,52,9
3,53,6
3,54,25
3,55,21
3,56,8
3,57,7
3,58,9
3,59,15
3,60,10
3,61,27
3,62,13
3,63,35
3,64,29
3,65,89
3,66,8
3,67,16
3,68,15
3,69,18
3,70,14
3,71,14
3,72,18
3,73,13
3,74,14
3,75,145
3,76,6
3,77,40
3,78,13
3,79,5
3,80,3
3,81,13
3,82,12
3,83,8
3,84,8
3,85,77
3,86,16
3,87,16
3,88,14
3,89,9
3,90,107
3,91,10
3,92,15
3,93,6
3,94,42
3,95,9
3,96,6
3,97,42
3,98,8
3,99,55
4,0,90
4,1,84
4,2,106
4,3,46
4,4,31
4,5,55
4,6,238
4,7,56
4,8,34
4,9,40
4,10,52
4,11,30
4,12,43
4,13,27
4,14,187
4,15,33
4,16,46
4,17,209
4,18,45
4,19,26
4,20,60
4,21,45
4,22,149
4,23,257
4,24,63
4,25,285
4,26,51
4,27,32
4,28,43
4,29,42
4,30,229
4,31,124
4,32,35
4,33,45
4,34,52
4,35,32
4,36,25
4,37,47
4,38,23
4,39,61
4,40,179
4,41,60
4,42,105
4,43,90
4,44,103
4,45,34
4,46,142
4,47,50
4,48,274
4,49,72
4,50,38
4,51,24
4,52,52
4,53,36
4,54,49
4,55,41
4,56,118
4,57,47
4,58,31
4,59,74
4,60,126
4,61,85
4,62,21
4,63,27
4,64,50
4,65,27
4,66,43
4,67,450
4,68,48
4,69,178
4,70,440
4,71,40
4,72,62
4,73,44
4,74,156
4,75,43
4,76,45
4,77,111
4,78,178
4,79,178
4,80,54
4,81,49
4,82,41
4,83,47
4,84,21
4,85,27
4,86,56
4,87,50
4,88,131
4,89,58
4,90,80
4,91,26
4,92,44
4,93,33
4,94,39
4,95,44
4,96,30
4,97,38
4,98,20
4,99,88
5,0,13
5,1,74
5,2,16
5,3,22
5,4,31
5,5,23
5,6,19
5,7,17
5,8,14
5,9,17
5,10,16
5,11,8
5,12,11
5,13,41
5,14,18
5,15,132
5,16,46
5,17,20
5,18,30
5,19,14
5,20,12
5,21,1
5,22,183
5,23,12
