L1_pred,L2_pred,L2
0,0,47
0,1,44
0,2,36
0,3,166
0,4,53
0,5,32
0,6,37
0,7,73
0,8,58
0,9,50
0,10,41
0,11,116
0,12,32
0,13,83
0,14,40
0,15,32
0,16,72
0,17,46
0,18,42
0,19,183
0,20,44
0,21,56
0,22,83
0,23,563
0,24,40
0,25,32
0,26,240
0,27,68
0,28,60
0,29,46
0,30,265
0,31,47
0,32,56
0,33,38
0,34,59
0,35,30
0,36,44
0,37,28
0,38,40
0,39,48
0,40,66
0,41,58
0,42,60
0,43,27
0,44,39
0,45,26
0,46,46
0,47,42
0,48,64
0,49,40
0,50,39
0,51,162
0,52,48
0,53,46
0,54,68
0,55,42
0,56,50
0,57,48
0,58,23
0,59,30
0,60,41
0,61,43
0,62,185
0,63,105
0,64,34
0,65,63
0,66,39
0,67,24
0,68,29
0,69,37
0,70,52
0,71,57
0,72,136
0,73,37
0,74,105
0,75,56
0,76,31
0,77,35
0,78,61
0,79,56
0,80,32
0,81,36
0,82,55
0,83,94
0,84,38
0,85,56
0,86,52
0,87,44
0,88,85
0,89,56
0,90,22
0,91,38
0,92,60
0,93,51
0,94,43
0,95,39
0,96,108
0,97,51
0,98,57
0,99,29
1,0,65
1,1,92
1,2,62
1,3,65
1,4,24
1,5,50
1,6,122
1,7,40
1,8,59
1,9,210
1,10,31
1,11,300
1,12,53
1,13,44
1,14,73
1,15,31
1,16,206
1,17,33
1,18,25
1,19,42
1,20,243
1,21,39
1,22,59
1,23,72
1,24,35
1,25,49
1,26,254
1,27,64
1,28,33
1,29,38
1,30,131
1,31,72
1,32,33
1,33,149
1,34,75
1,35,425
1,36,24
1,37,45
1,38,29
1,39,122
1,40,136
1,41,46
1,42,373
1,43,365
1,44,63
1,45,61
1,46,47
1,47,44
1,48,147
1,49,111
1,50,112
1,51,67
1,52,36
1,53,65
1,54,57
1,55,52
1,56,97
1,57,52
1,58,136
1,59,64
1,60,30
1,61,68
1,62,219
1,63,50
1,64,56
1,65,42
1,66,121
1,67,49
1,68,98
1,69,38
1,70,306
1,71,39
1,72,402
1,73,63
1,74,65
1,75,61
1,76,32
1,77,40
1,78,43
1,79,92
1,80,59
1,81,275
1,82,61
1,83,162
1,84,235
1,85,27
1,86,32
1,87,41
1,88,90
1,89,56
1,90,37
1,91,96
1,92,58
1,93,37
1,94,83
1,95,747
1,96,79
1,97,39
1,98,32
1,99,46
2,0,5
2,1,2
2,2,15
2,3,24
2,4,10
2,5,12
2,6,23
2,7,20
2,8,19
2,9,13
2,10,11
2,11,7
2,12,11
2,13,15
2,14,6
2,15,17
2,16,18
2,17,21
2,18,11
2,19,21
2,20,9
2,21,21
2,22,10
2,23,16
2,24,28
2,25,8
2,26,11
2,27,9
2,28,11
2,29,24
2,30,13
2,31,16
2,32,8
2,33,22
2,34,20
2,35,4
2,36,13
2,37,9
2,38,16
2,39,14
2,40,19
2,41,19
2,42,20
2,43,6
2,44,11
2,45,12
2,46,14
2,47,18
2,48,11
2,49,28
2,50,4
2,51,26
2,52,18
2,53,7
2,54,11
2,55,10
2,56,29
2,57,18
2,58,22
2,59,10
2,60,15
2,61,10
2,62,14
2,63,50
2,64,138
2,65,29
2,66,3
2,67,7
2,68,8
2,69,14
2,70,14
2,71,20
2,72,22
2,73,12
2,74,12
2,75,8
2,76,19
2,77,9
2,78,22
2,79,15
2,80,9
2,81,13
2,82,26
2,83,11
2,84,14
2,85,9
2,86,4
2,87,5
2,88,16
2,89,14
2,90,17
2,91,15
2,92,2
2,93,10
2,94,16
2,95,18
2,96,6
2,97,10
2,98,2
2,99,13
3,0,20
3,1,8
3,2,54
3,3,30
3,4,17
3,5,13
3,6,35
3,7,21
3,8,15
3,9,18
3,10,20
3,11,18
3,12,23
3,13,27
3,14,15
3,15,16
3,16,16
3,17,13
3,18,10
3,19,22
3,20,20
3,21,18
3,22,24
3,23,16
3,24,20
3,25,8
3,26,22
3,27,27
3,28,29
3,29,17
3,30,23
3,31,20
3,32,12
3,33,28
3,34,11
3,35,15
3,36,41
3,37,15
3,38,20
3,39,13
3,40,17
3,41,16
3,42,26
3,43,15
3,44,11
3,45,10
3,46,25
3,47,26
3,48,13
3,49,13
3,50,13
3,51,24
3,52,29
3,53,10
3,54,3
3,55,14
3,56,14
3,57,14
3,58,18
3,59,22
3,60,41
3,61,6
3,62,10
3,63,10
3,64,30
3,65,22
3,66,47
3,67,14
3,68,5
3,69,17
3,70,14
3,71,17
3,72,14
3,73,16
3,74,67
3,75,8
3,76,12
3,77,16
3,78,15
3,79,9
3,80,19
3,81,5
3,82,13
3,83,8
3,84,22
3,85,13
3,86,17
3,87,16
3,88,17
3,89,12
3,90,21
3,91,16
3,92,22
3,93,11
3,94,32
3,95,38
3,96,17
3,97,11
3,98,16
3,99,34
4,0,22
4,1,11
4,2,17
4,3,15
4,4,28
4,5,18
4,6,17
4,7,168
4,8,45
4,9,33
4,10,18
4,11,50
4,12,14
4,13,11
4,14,16
4,15,27
4,16,17
4,17,36
4,18,26
4,19,12
4,20,128
4,21,39
4,22,11
4,23,19
4,24,15
4,25,17
4,26,23
4,27,19
4,28,17
4,29,17
4,30,8
4,31,11
4,32,12
4,33,49
4,34,28
4,35,18
4,36,15
4,37,19
4,38,23
4,39,22
4,40,14
4,41,20
4,42,35
4,43,9
4,44,23
4,45,22
4,46,25
4,47,17
4,48,77
4,49,11
4,50,28
4,51,11
4,52,55
4,53,20
4,54,11
4,55,15
4,56,16
4,57,13
4,58,9
4,59,20
4,60,12
4,61,13
4,62,29
4,63,10
4,64,23
4,65,13
4,66,14
4,67,22
4,68,10
4,69,12
4,70,51
4,71,15
4,72,20
4,73,12
4,74,105
4,75,31
4,76,5
4,77,13
4,78,12
4,79,25
4,80,15
4,81,25
4,82,13
4,83,20
4,84,25
4,85,24
4,86,10
4,87,26
4,88,16
4,89,5
4,90,15
4,91,25
4,92,70
4,93,20
4,94,16
4,95,15
4,96,15
4,97,20
4,98,25
4,99,13
5,0,64
5,1,48
5,2,39
5,3,52
5,4,58
5,5,43
5,6,39
5,7,75
5,8,63
5,9,118
5,10,25
5,11,27
5,12,40
5,13,59
5,14,59
5,15,102
5,16,157
5,17,48
5,18,213
5,19,29
5,20,167
5,21,77
5,22,49
5,23,41
5,24,45
5,25,104
5,26,55
5,27,126
5,28,43
5,29,52
5,30,70
5,31,63
5,32,41
5,33,54
5,34,128
5,35,39
5,36,56
5,37,54
5,38,22
5,39,42
5,40,53
5,41,126
5,42,53
5,43,45
5,44,37
5,45,41
5,46,51
5,47,42
5,48,41
5,49,62
5,50,49
5,51,365
5,52,65
5,53,62
5,54,48
5,55,50
5,56,36
5,57,37
5,58,103
5,59,41
5,60,30
5,61,41
5,62,64
5,63,66
5,64,81
5,65,64
5,66,52
5,67,32
5,68,62
5,69,59
5,70,71
5,71,49
5,72,60
5,73,65
5,74,65
5,75,119
5,76,22
5,77,64
5,78,57
5,79,53
5,80,33
5,81,18
5,82,71
5,83,63
5,84,26
5,85,44
5,86,60
5,87,41
5,88,84
5,89,264
5,90,134
5,91,30
5,92,60
5,93,39
5,94,56
5,95,145
5,96,35
5,97,41
5,98,38
5,99,44
6,0,32
6,1,51
6,2,48
6,3,18
6,4,33
6,5,81
6,6,66
6,7,41
6,8,48
6,9,41
6,10,34
6,11,19
