L2_pred,L2
0,1286
1,936
2,1365
3,1248
4,608
5,702
6,958
7,1247
8,1146
9,719
10,696
11,1877
12,608
13,939
14,1954
15,1060
16,1156
17,693
18,1849
19,1006
20,843
21,1070
22,616
23,984
24,898
25,1060
26,1068
27,1390
28,931
29,764
30,1024
31,1218
32,1786
33,1166
34,1155
35,726
36,1392
37,868
38,604
39,679
40,828
41,1113
42,752
43,1064
44,953
45,981
46,1201
47,1376
48,624
49,931
50,1114
51,707
52,907
53,804
54,1029
55,545
56,1081
57,1003
58,793
59,1059
60,1119
61,1590
62,1190
63,805
64,634
65,824
66,735
67,1885
68,748
69,1606
70,917
71,1245
72,720
73,637
74,863
75,920
76,803
77,546
78,798
79,720
80,881
81,733
82,782
83,1465
84,887
85,906
86,1351
87,993
88,775
89,1021
90,1023
91,824
92,641
93,844
94,977
95,973
96,793
97,753
98,1930
99,983
