model_times,model_recall
0.003912,0.210000
0.004077,0.283067
0.004259,0.387500
0.004414,0.463967
0.004719,0.575033
0.006083,0.806833
0.007301,0.880733
0.009219,0.936167
0.010786,0.959267
0.013683,0.979400
0.017230,0.991533
