model_times,model_recall
0.002958,0.202700
0.003094,0.278267
0.003268,0.390033
0.003412,0.466200
0.003677,0.570867
0.004898,0.805667
0.005881,0.876933
0.007414,0.928167
0.008673,0.952267
0.010871,0.976333
0.013423,0.989033
