L2_pred,L2
0,1447
1,648
2,1528
3,1011
4,1020
5,863
6,886
7,974
8,1200
9,675
10,1134
11,728
12,970
13,875
14,928
15,731
16,767
17,976
18,752
19,1027
20,912
21,1063
22,896
23,920
24,1396
25,985
26,771
27,1500
28,2047
29,599
30,1236
31,849
32,1944
33,1044
34,1170
35,770
36,1055
37,1179
38,943
39,642
40,1109
41,1183
42,991
43,657
44,758
45,1237
46,659
47,910
48,1856
49,922
50,1025
51,825
52,864
53,1090
54,880
55,1170
56,1279
57,706
58,1122
59,604
60,1317
61,1599
62,923
63,705
64,744
65,689
66,693
67,832
68,698
69,813
70,815
71,719
72,1506
73,674
74,1424
75,627
76,950
77,562
78,2299
79,1189
80,822
81,1120
82,801
83,1081
84,681
85,668
86,1123
87,1317
88,823
89,594
90,739
91,1224
92,1117
93,740
94,1155
95,890
96,1006
97,1061
98,1003
99,1349
