L1_pred,L2_pred,L2
0,0,15
0,1,45
0,2,49
0,3,19
0,4,30
0,5,21
0,6,26
0,7,45
0,8,55
0,9,34
0,10,35
0,11,49
0,12,24
0,13,12
0,14,17
0,15,42
0,16,27
0,17,24
0,18,41
0,19,35
0,20,15
0,21,37
0,22,15
0,23,23
0,24,43
0,25,29
0,26,20
0,27,26
0,28,23
0,29,53
0,30,19
0,31,28
0,32,33
0,33,34
0,34,33
0,35,47
0,36,20
0,37,34
0,38,14
0,39,30
0,40,27
0,41,19
0,42,9
0,43,22
0,44,53
0,45,23
0,46,40
0,47,33
0,48,15
0,49,24
0,50,38
0,51,29
0,52,43
0,53,50
0,54,16
0,55,45
0,56,49
0,57,11
0,58,160
0,59,28
0,60,17
0,61,19
0,62,30
0,63,21
0,64,13
0,65,19
0,66,29
0,67,59
0,68,35
0,69,38
0,70,27
0,71,33
0,72,27
0,73,31
0,74,33
0,75,27
0,76,11
0,77,25
0,78,140
0,79,24
0,80,42
0,81,29
0,82,26
0,83,7
0,84,28
0,85,41
0,86,62
0,87,23
0,88,29
0,89,34
0,90,42
0,91,31
0,92,16
0,93,105
0,94,21
0,95,34
0,96,23
0,97,24
0,98,35
0,99,42
1,0,27
1,1,58
1,2,36
1,3,50
1,4,36
1,5,39
1,6,50
1,7,44
1,8,55
1,9,56
1,10,120
1,11,31
1,12,322
1,13,222
1,14,40
1,15,53
1,16,30
1,17,269
1,18,35
1,19,52
1,20,52
1,21,45
1,22,35
1,23,51
1,24,222
1,25,47
1,26,187
1,27,39
1,28,39
1,29,44
1,30,66
1,31,392
1,32,28
1,33,137
1,34,47
1,35,47
1,36,39
1,37,36
1,38,53
1,39,30
1,40,55
1,41,71
1,42,62
1,43,56
1,44,53
1,45,24
1,46,60
1,47,88
1,48,32
1,49,66
1,50,104
1,51,37
1,52,58
1,53,45
1,54,54
1,55,61
1,56,16
1,57,60
1,58,37
1,59,61
1,60,61
1,61,29
1,62,48
1,63,80
1,64,31
1,65,27
1,66,76
1,67,47
1,68,66
1,69,34
1,70,259
1,71,32
1,72,53
1,73,43
1,74,36
1,75,36
1,76,57
1,77,38
1,78,213
1,79,51
1,80,73
1,81,64
1,82,41
1,83,48
1,84,31
1,85,24
1,86,30
1,87,151
1,88,536
1,89,51
1,90,45
1,91,31
1,92,63
1,93,73
1,94,43
1,95,36
1,96,40
1,97,67
1,98,47
1,99,99
2,0,32
2,1,60
2,2,62
2,3,36
2,4,53
2,5,29
2,6,46
2,7,40
2,8,49
2,9,35
2,10,48
2,11,37
2,12,49
2,13,48
2,14,51
2,15,26
2,16,48
2,17,58
2,18,22
2,19,35
2,20,40
2,21,39
2,22,30
2,23,41
2,24,29
2,25,40
2,26,19
2,27,18
2,28,35
2,29,53
2,30,32
2,31,24
2,32,58
2,33,37
2,34,28
2,35,33
2,36,19
2,37,30
2,38,31
2,39,40
2,40,36
2,41,43
2,42,39
2,43,31
2,44,43
2,45,36
2,46,44
2,47,28
2,48,49
2,49,41
2,50,76
2,51,30
2,52,54
2,53,33
2,54,38
2,55,38
2,56,47
2,57,42
2,58,27
2,59,34
2,60,28
2,61,30
2,62,29
2,63,51
2,64,51
2,65,24
2,66,19
2,67,40
2,68,22
2,69,77
2,70,51
2,71,39
2,72,26
2,73,25
2,74,36
2,75,25
2,76,52
2,77,48
2,78,23
2,79,46
2,80,39
2,81,29
2,82,50
2,83,40
2,84,34
2,85,24
2,86,31
2,87,36
2,88,43
2,89,58
2,90,32
2,91,57
2,92,50
2,93,41
2,94,12
2,95,29
2,96,23
2,97,32
2,98,43
2,99,15
3,0,78
3,1,58
3,2,88
3,3,71
3,4,62
3,5,69
3,6,76
3,7,437
3,8,79
3,9,55
3,10,119
3,11,116
3,12,77
3,13,64
3,14,660
3,15,128
3,16,57
3,17,62
3,18,151
3,19,89
3,20,197
3,21,119
3,22,71
3,23,123
3,24,71
3,25,153
3,26,91
3,27,85
3,28,85
3,29,145
3,30,127
3,31,77
3,32,67
3,33,82
3,34,96
3,35,53
3,36,178
3,37,62
3,38,75
3,39,85
3,40,91
3,41,824
3,42,66
3,43,113
3,44,144
3,45,66
3,46,94
3,47,207
3,48,59
3,49,61
3,50,110
3,51,59
3,52,134
3,53,163
3,54,40
3,55,571
3,56,82
3,57,59
3,58,87
3,59,108
3,60,158
3,61,94
3,62,68
3,63,89
3,64,239
3,65,71
3,66,67
3,67,214
3,68,533
3,69,69
3,70,146
3,71,152
3,72,107
3,73,83
3,74,96
3,75,112
3,76,70
3,77,76
3,78,54
3,79,72
3,80,51
3,81,156
3,82,122
3,83,315
3,84,128
3,85,53
3,86,90
3,87,110
3,88,203
3,89,77
3,90,86
3,91,141
3,92,281
3,93,88
3,94,94
3,95,306
3,96,117
3,97,78
3,98,109
3,99,83
4,0,107
4,1,49
4,2,26
4,3,39
4,4,36
4,5,63
4,6,32
4,7,20
4,8,97
4,9,68
4,10,35
4,11,35
4,12,25
4,13,36
4,14,38
4,15,41
4,16,32
4,17,36
4,18,40
4,19,23
4,20,27
4,21,39
4,22,25
4,23,24
4,24,66
4,25,31
4,26,31
4,27,34
4,28,44
4,29,33
4,30,33
4,31,63
4,32,38
4,33,42
4,34,37
4,35,33
4,36,50
4,37,24
4,38,32
4,39,33
4,40,28
4,41,31
4,42,55
4,43,23
4,44,31
4,45,22
4,46,30
4,47,51
4,48,45
4,49,16
4,50,30
4,51,34
4,52,43
4,53,48
4,54,34
