L2_pred,L2
0,606
1,1359
2,1428
3,890
4,823
5,1577
6,931
7,901
8,933
9,644
10,1730
11,910
12,991
13,680
14,642
15,969
16,762
17,748
18,1004
19,1080
20,680
21,733
22,899
23,672
24,906
25,674
26,743
27,1502
28,1479
29,801
30,806
31,1562
32,1249
33,1263
34,897
35,700
36,729
37,785
38,837
39,723
40,993
41,1093
42,955
43,1082
44,901
45,1261
46,1217
47,693
48,1566
49,1701
50,710
51,729
52,733
53,735
54,897
55,723
56,742
57,1284
58,905
59,700
60,1155
61,807
62,676
63,1009
64,591
65,672
66,835
67,1388
68,919
69,1221
70,899
71,778
72,1635
73,688
74,660
75,1738
76,1040
77,642
78,866
79,1935
80,1286
81,1160
82,1660
83,1236
84,802
85,1451
86,579
87,988
88,1274
89,1071
90,1290
91,781
92,1928
93,554
94,629
95,1156
96,1404
97,849
98,1151
99,729
