model_times,model_recall
0.041885,0.195000
0.053697,0.241333
0.087952,0.318633
0.117644,0.358033
0.186521,0.417000
0.554052,0.610800
0.759783,0.724333
0.924445,0.828033
0.997756,0.880900
1.085272,0.934267
1.147768,0.972833
