model_times,model_recall
0.044072,0.173233
0.060073,0.214833
0.107958,0.292167
0.150229,0.328800
0.247902,0.392300
0.859214,0.605733
1.161568,0.733067
1.381305,0.846567
1.474624,0.904733
1.564930,0.956600
1.616493,0.983000
