model_times,model_recall
0.030339,0.040700
0.036669,0.044300
0.064147,0.057300
0.093917,0.067367
0.179161,0.089667
1.045448,0.189067
1.663124,0.262133
1.671363,0.387933
1.679493,0.487633
1.696235,0.667100
1.717873,0.857700
