model_times,model_recall
0.068839,0.120533
0.103284,0.132000
0.243615,0.150200
0.387166,0.160700
0.691642,0.181367
1.470428,0.381433
1.733480,0.558167
1.787799,0.727467
1.796919,0.789633
1.814222,0.859200
1.834102,0.929133
