model_times,model_recall
0.068716,0.118400
0.102308,0.129433
0.241534,0.146700
0.386823,0.157267
0.715558,0.175967
1.528230,0.380267
1.779721,0.574867
1.791190,0.734133
1.800002,0.788033
1.816596,0.858567
1.835571,0.927433
