model_times,model_recall
0.010871,0.151033
0.012869,0.183333
0.014392,0.234033
0.016195,0.273300
0.020066,0.331233
0.049775,0.526700
0.090936,0.614200
0.208352,0.699333
0.347724,0.756867
0.649561,0.857433
0.921358,0.968100
