model_times,model_recall
0.020817,0.038467
0.021604,0.041967
0.026192,0.051167
0.032044,0.059767
0.047237,0.078367
0.185798,0.183433
0.392547,0.276267
0.888217,0.398333
1.173672,0.493967
1.189031,0.675900
1.208356,0.852300
