model_times,model_recall
0.011337,0.154233
0.013400,0.187300
0.014990,0.235300
0.016847,0.267167
0.020477,0.327867
0.051082,0.530933
0.094154,0.619067
0.211354,0.707933
0.353672,0.765200
0.664726,0.862033
0.953932,0.968367
