model_times,model_recall
0.005863,0.308700
0.006432,0.328667
0.006507,0.420467
0.006930,0.443533
0.007161,0.486400
0.009426,0.596400
0.013862,0.718933
0.023981,0.837400
0.033825,0.894167
0.052847,0.951367
0.070582,0.986700
