model_times,model_recall
0.044451,0.180967
0.060460,0.221500
0.109378,0.300000
0.149855,0.340133
0.240647,0.400333
0.806806,0.607833
1.150984,0.737467
1.403318,0.858300
1.493981,0.912500
1.571273,0.962200
1.620225,0.989200
