model_times,model_recall
0.042790,0.196133
0.054631,0.243833
0.090318,0.327633
0.119692,0.368733
0.182920,0.427233
0.531199,0.617767
0.744144,0.730800
0.917848,0.835300
0.993116,0.887467
1.085825,0.942767
1.151627,0.980367
