model_times,model_recall
0.023289,0.038933
0.023980,0.042000
0.029528,0.051800
0.036733,0.061300
0.055539,0.080933
0.230830,0.188900
0.501106,0.278533
1.158576,0.402767
1.531553,0.498967
1.548018,0.685200
1.568006,0.859333
