model_times,model_recall
0.005925,0.190967
0.006260,0.265967
0.006754,0.375933
0.007095,0.440833
0.007732,0.541100
0.010646,0.753367
0.012965,0.834967
0.016617,0.910733
0.019700,0.946033
0.025281,0.976800
0.031435,0.992000
