model_times,model_recall
0.004737,0.360033
0.004968,0.455733
0.005082,0.552300
0.005192,0.617333
0.005298,0.668033
0.005423,0.716667
0.005685,0.798800
0.006203,0.892133
0.006664,0.934667
0.007554,0.974067
0.008659,0.992800
