model_times,model_recall
0.026041,0.048800
0.026198,0.079100
0.026370,0.129933
0.026486,0.167267
0.026639,0.227300
0.027308,0.468633
0.027989,0.612833
0.029352,0.794500
0.030673,0.898467
0.033125,0.975367
0.036231,0.995567
