L1_pred,L2_pred,L2
0,0,44
0,1,70
0,2,54
0,3,31
0,4,42
0,5,38
0,6,77
0,7,53
0,8,47
0,9,33
0,10,82
0,11,45
0,12,88
0,13,27
0,14,89
0,15,193
0,16,68
0,17,52
0,18,71
0,19,82
0,20,106
0,21,135
0,22,157
0,23,38
0,24,82
0,25,34
0,26,21
0,27,33
0,28,19
0,29,61
0,30,272
0,31,87
0,32,53
0,33,168
0,34,125
0,35,57
0,36,328
0,37,43
0,38,40
0,39,378
0,40,214
0,41,107
0,42,208
0,43,82
0,44,87
0,45,52
0,46,50
0,47,38
0,48,56
0,49,33
0,50,71
0,51,31
0,52,26
0,53,126
0,54,49
0,55,207
0,56,88
0,57,27
0,58,40
0,59,359
0,60,34
0,61,36
0,62,60
0,63,21
0,64,25
0,65,44
0,66,64
0,67,118
0,68,204
0,69,38
0,70,117
0,71,73
0,72,81
0,73,47
0,74,110
0,75,29
0,76,358
0,77,37
0,78,118
0,79,41
0,80,70
0,81,31
0,82,67
0,83,95
0,84,63
0,85,137
0,86,254
0,87,22
0,88,63
0,89,31
0,90,46
0,91,107
0,92,48
0,93,55
0,94,67
0,95,49
0,96,39
0,97,62
0,98,181
0,99,55
1,0,160
1,1,31
1,2,172
1,3,38
1,4,39
1,5,50
1,6,71
1,7,65
1,8,54
1,9,29
1,10,33
1,11,42
1,12,41
1,13,78
1,14,75
1,15,25
1,16,37
1,17,86
1,18,51
1,19,46
1,20,105
1,21,38
1,22,42
1,23,47
1,24,69
1,25,45
1,26,38
1,27,45
1,28,50
1,29,63
1,30,44
1,31,46
1,32,83
1,33,61
1,34,45
1,35,33
1,36,59
1,37,52
1,38,49
1,39,38
1,40,53
1,41,44
1,42,70
1,43,34
1,44,52
1,45,111
1,46,35
1,47,61
1,48,56
1,49,53
1,50,58
1,51,37
1,52,39
1,53,37
1,54,63
1,55,33
1,56,83
1,57,48
1,58,42
1,59,39
1,60,44
1,61,87
1,62,47
1,63,41
1,64,66
1,65,50
1,66,33
1,67,93
1,68,56
1,69,36
1,70,366
1,71,115
1,72,42
1,73,58
1,74,48
1,75,65
1,76,44
1,77,372
1,78,36
1,79,28
1,80,53
1,81,63
1,82,40
1,83,19
1,84,71
1,85,101
1,86,47
1,87,88
1,88,48
1,89,85
1,90,43
1,91,59
1,92,60
1,93,32
1,94,37
1,95,56
1,96,232
1,97,31
1,98,56
1,99,28
2,0,21
2,1,28
2,2,20
2,3,51
2,4,63
2,5,30
2,6,36
2,7,34
2,8,41
2,9,35
2,10,21
2,11,26
2,12,27
2,13,34
2,14,23
2,15,30
2,16,44
2,17,29
2,18,34
2,19,44
2,20,24
2,21,43
2,22,18
2,23,31
2,24,48
2,25,107
2,26,18
2,27,41
2,28,22
2,29,30
2,30,23
2,31,130
2,32,21
2,33,22
2,34,11
2,35,47
2,36,27
2,37,13
2,38,30
2,39,33
2,40,36
2,41,19
2,42,36
2,43,44
2,44,29
2,45,26
2,46,27
2,47,27
2,48,30
2,49,15
2,50,22
2,51,36
2,52,30
2,53,31
2,54,29
2,55,20
2,56,26
2,57,34
2,58,26
2,59,21
2,60,16
2,61,18
2,62,28
2,63,34
2,64,48
2,65,27
2,66,45
2,67,22
2,68,37
2,69,24
2,70,39
2,71,40
2,72,34
2,73,24
2,74,39
2,75,17
2,76,16
2,77,15
2,78,29
2,79,39
2,80,19
2,81,27
2,82,26
2,83,46
2,84,22
2,85,30
2,86,41
2,87,27
2,88,37
2,89,20
2,90,32
2,91,30
2,92,31
2,93,25
2,94,27
2,95,31
2,96,37
2,97,40
2,98,17
2,99,28
3,0,21
3,1,16
3,2,30
3,3,26
3,4,28
3,5,21
3,6,40
3,7,20
3,8,20
3,9,27
3,10,10
3,11,30
3,12,20
3,13,15
3,14,23
3,15,31
3,16,15
3,17,15
3,18,21
3,19,18
3,20,23
3,21,9
3,22,30
3,23,26
3,24,29
3,25,16
3,26,24
3,27,43
3,28,15
3,29,62
3,30,13
3,31,26
3,32,18
3,33,61
3,34,15
3,35,24
3,36,32
3,37,23
3,38,22
3,39,10
3,40,8
3,41,32
3,42,32
3,43,20
3,44,22
3,45,28
3,46,44
3,47,26
3,48,45
3,49,15
3,50,20
3,51,20
3,52,14
3,53,23
3,54,35
3,55,32
3,56,20
3,57,19
3,58,18
3,59,32
3,60,26
3,61,14
3,62,21
3,63,15
3,64,11
3,65,17
3,66,34
3,67,16
3,68,34
3,69,26
3,70,23
3,71,19
3,72,24
3,73,16
3,74,20
3,75,27
3,76,27
3,77,36
3,78,85
3,79,36
3,80,103
3,81,23
3,82,29
3,83,46
3,84,42
3,85,24
3,86,15
3,87,27
3,88,32
3,89,29
3,90,19
3,91,17
3,92,33
3,93,6
3,94,13
3,95,10
3,96,27
3,97,20
3,98,21
3,99,11
4,0,33
4,1,37
4,2,60
4,3,41
4,4,42
4,5,32
4,6,60
4,7,13
4,8,56
4,9,43
4,10,52
4,11,33
4,12,38
4,13,46
4,14,44
4,15,43
4,16,41
4,17,42
4,18,45
4,19,33
4,20,39
4,21,23
4,22,15
4,23,41
4,24,33
4,25,43
4,26,37
4,27,50
4,28,39
4,29,74
4,30,31
4,31,38
4,32,39
4,33,45
4,34,51
4,35,37
4,36,49
4,37,94
4,38,11
4,39,75
4,40,85
4,41,41
4,42,32
4,43,65
4,44,37
4,45,40
4,46,35
4,47,32
4,48,32
4,49,32
4,50,60
4,51,44
4,52,33
4,53,36
4,54,27
4,55,42
4,56,23
4,57,32
4,58,30
4,59,30
4,60,40
4,61,57
4,62,74
4,63,35
4,64,45
4,65,91
4,66,33
4,67,21
4,68,52
4,69,20
4,70,21
4,71,22
4,72,24
4,73,68
4,74,28
4,75,32
4,76,39
4,77,30
4,78,24
4,79,23
4,80,45
4,81,37
4,82,30
4,83,36
4,84,63
4,85,50
4,86,72
4,87,44
4,88,140
4,89,32
4,90,33
4,91,49
4,92,47
4,93,154
4,94,56
4,95,53
4,96,18
4,97,26
4,98,28
4,99,19
5,0,66
5,1,63
5,2,76
5,3,52
5,4,66
5,5,31
5,6,47
5,7,121
5,8,50
5,9,42
5,10,54
5,11,34
5,12,115
5,13,38
5,14,62
5,15,50
5,16,74
5,17,46
5,18,62
5,19,53
5,20,51
5,21,62
5,22,41
5,23,58
5,24,373
5,25,89
5,26,64
5,27,12
5,28,79
5,29,46
5,30,42
5,31,57
5,32,53
5,33,36
5,34,26
5,35,43
5,36,53
5,37,44
5,38,140
5,39,55
5,40,62
5,41,60
5,42,44
5,43,32
5,44,47
5,45,49
5,46,70
5,47,410
5,48,25
5,49,56
5,50,40
5,51,75
5,52,36
5,53,43
5,54,29
5,55,52
5,56,42
5,57,121
5,58,37
5,59,44
5,60,375
5,61,34
5,62,76
5,63,65
5,64,47
5,65,76
5,66,51
5,67,41
5,68,54
5,69,22
5,70,35
5,71,27
5,72,83
5,73,82
5,74,51
5,75,53
5,76,46
5,77,51
5,78,13
5,79,291
5,80,35
5,81,30
5,82,47
5,83,29
5,84,161
5,85,70
5,86,49
5,87,43
5,88,60
5,89,69
5,90,62
5,91,44
5,92,52
5,93,51
5,94,55
5,95,40
5,96,58
5,97,175
5,98,50
5,99,53
6,0,29
6,1,9
6,2,26
6,3,9
6,4,26
6,5,13
6,6,37
6,7,10
6,8,10
6,9,20
6,10,56
6,11,28
6,12,58
6,13,16
6,14,16
6,15,15
6,16,6
6,17,22
6,18,12
6,19,75
6,20,8
6,21,24
6,22,14
6,23,44
6,24,26
6,25,43
6,26,5
6,27,13
6,28,18
6,29,33
6,30,27
6,31,9
6,32,10
6,33,33
6,34,15
6,35,12
6,36,26
6,37,14
6,38,14
6,39,13
6,40,18
6,41,13
6,42,19
6,43,17
6,44,14
6,45,14
6,46,106
6,47,21
6,48,9
6,49,10
6,50,7
6,51,12
6,52,4
6,53,19
6,54,17
6,55,14
6,56,12
6,57,14
6,58,6
6,59,62
6,60,14
6,61,8
6,62,12
6,63,11
6,64,12
6,65,7
6,66,12
6,67,19
6,68,34
6,69,19
6,70,9
6,71,28
6,72,10
6,73,19
6,74,4
6,75,17
6,76,34
6,77,7
6,78,20
6,79,23
6,80,25
6,81,8
6,82,7
6,83,7
6,84,10
6,85,12
6,86,69
6,87,11
6,88,7
6,89,10
6,90,12
6,91,15
6,92,9
6,93,75
6,94,79
6,95,12
6,96,16
6,97,14
6,98,25
6,99,21
7,0,143
7,1,75
7,2,237
7,3,121
7,4,74
7,5,76
7,6,198
7,7,283
7,8,129
7,9,43
7,10,50
7,11,88
7,12,95
7,13,73
7,14,106
7,15,81
7,16,1146
7,17,177
7,18,88
7,19,730
7,20,261
7,21,564
7,22,98
7,23,65
7,24,223
7,25,114
7,26,131
7,27,122
7,28,182
7,29,84
7,30,53
7,31,99
7,32,81
7,33,198
7,34,643
7,35,553
7,36,512
7,37,247
7,38,299
7,39,95
7,40,64
7,41,248
7,42,101
7,43,31
7,44,193
7,45,149
7,46,94
7,47,353
7,48,116
7,49,90
7,50,70
7,51,148
7,52,97
7,53,335
7,54,208
7,55,541
7,56,69
7,57,72
7,58,51
7,59,87
7,60,158
7,61,423
7,62,129
7,63,81
7,64,113
7,65,299
7,66,108
7,67,135
7,68,41
7,69,62
7,70,53
7,71,408
7,72,168
7,73,95
7,74,98
7,75,78
7,76,82
7,77,635
7,78,51
7,79,136
7,80,256
7,81,105
7,82,74
7,83,59
7,84,72
7,85,90
7,86,140
7,87,685
7,88,62
7,89,72
7,90,427
7,91,105
7,92,212
7,93,107
7,94,91
7,95,88
7,96,157
7,97,74
7,98,92
7,99,143
8,0,146
8,1,317
8,2,102
8,3,122
8,4,698
8,5,87
8,6,79
8,7,70
8,8,57
8,9,65
8,10,467
8,11,204
8,12,447
8,13,71
8,14,210
8,15,39
8,16,44
8,17,37
8,18,433
8,19,94
8,20,425
8,21,183
8,22,443
8,23,55
8,24,201
8,25,182
8,26,197
8,27,57
8,28,74
8,29,102
8,30,60
8,31,60
8,32,55
8,33,361
8,34,68
8,35,76
8,36,84
8,37,77
8,38,108
8,39,69
8,40,93
8,41,125
8,42,51
8,43,134
8,44,42
8,45,61
8,46,113
8,47,79
8,48,83
8,49,132
8,50,55
8,51,75
8,52,1201
8,53,60
8,54,549
8,55,868
8,56,70
8,57,171
8,58,372
8,59,358
8,60,58
8,61,358
8,62,88
8,63,177
8,64,158
8,65,154
8,66,101
8,67,65
8,68,117
8,69,53
8,70,92
8,71,103
8,72,101
8,73,281
8,74,39
8,75,276
8,76,139
8,77,61
8,78,172
8,79,48
8,80,243
8,81,70
8,82,96
8,83,200
8,84,59
8,85,118
8,86,161
8,87,160
8,88,78
8,89,168
8,90,63
8,91,74
8,92,50
8,93,80
8,94,109
8,95,197
8,96,94
8,97,44
8,98,475
8,99,73
9,0,73
9,1,244
9,2,40
9,3,326
9,4,48
9,5,49
9,6,178
9,7,19
9,8,30
9,9,24
9,10,41
9,11,41
9,12,68
9,13,28
9,14,31
9,15,49
9,16,67
9,17,86
9,18,16
9,19,73
9,20,71
9,21,22
9,22,20
9,23,47
9,24,96
9,25,56
9,26,31
9,27,29
9,28,36
9,29,25
9,30,30
9,31,59
9,32,34
9,33,48
9,34,48
9,35,52
9,36,35
9,37,70
9,38,58
9,39,24
9,40,34
9,41,108
9,42,31
9,43,34
9,44,53
9,45,46
9,46,31
9,47,245
9,48,33
9,49,140
9,50,61
9,51,28
9,52,44
9,53,32
9,54,83
9,55,59
9,56,23
9,57,88
9,58,92
9,59,28
9,60,34
9,61,28
9,62,40
9,63,55
9,64,182
9,65,53
9,66,149
9,67,65
9,68,39
9,69,43
9,70,43
9,71,21
9,72,66
9,73,40
9,74,37
9,75,30
9,76,103
9,77,8
9,78,43
9,79,33
9,80,35
9,81,38
9,82,90
9,83,33
9,84,122
9,85,36
9,86,50
9,87,30
9,88,44
9,89,36
9,90,29
9,91,197
9,92,33
9,93,185
9,94,67
9,95,40
9,96,14
9,97,123
9,98,31
9,99,26
10,0,16
10,1,58
10,2,32
10,3,42
10,4,29
10,5,33
10,6,33
10,7,18
10,8,19
10,9,33
10,10,24
10,11,20
10,12,27
10,13,57
10,14,37
10,15,37
10,16,24
10,17,33
10,18,11
10,19,39
10,20,29
10,21,26
10,22,11
10,23,76
10,24,42
10,25,19
10,26,23
10,27,21
10,28,45
10,29,27
10,30,46
10,31,26
10,32,58
10,33,14
10,34,37
10,35,21
10,36,22
10,37,16
10,38,35
10,39,40
10,40,21
10,41,27
10,42,32
10,43,34
10,44,17
10,45,28
10,46,37
10,47,56
10,48,31
10,49,40
10,50,32
10,51,25
10,52,67
10,53,18
10,54,20
10,55,95
10,56,21
10,57,40
10,58,23
10,59,25
10,60,43
10,61,69
10,62,29
10,63,58
10,64,29
10,65,14
10,66,16
10,67,30
10,68,53
10,69,62
10,70,14
10,71,43
10,72,18
10,73,63
10,74,28
10,75,19
10,76,17
10,77,44
10,78,7
10,79,43
10,80,38
10,81,28
10,82,33
10,83,19
10,84,50
10,85,18
10,86,41
10,87,22
10,88,44
10,89,50
10,90,31
10,91,52
10,92,41
10,93,11
10,94,20
10,95,22
10,96,15
10,97,48
10,98,34
10,99,96
11,0,36
11,1,15
11,2,32
11,3,48
11,4,15
11,5,5
11,6,34
11,7,24
11,8,21
11,9,52
11,10,59
11,11,45
11,12,21
11,13,44
11,14,38
11,15,31
11,16,46
11,17,12
11,18,28
11,19,15
11,20,32
11,21,16
11,22,43
11,23,20
11,24,29
11,25,18
11,26,61
