L2_pred,L2
0,1126
1,1309
2,791
3,1497
4,1035
5,1293
6,1133
7,825
8,971
9,805
10,682
11,699
12,891
13,1204
14,725
15,882
16,1228
17,1148
18,603
19,1218
20,1263
21,1010
22,890
23,1580
24,1077
25,923
26,852
27,973
28,1255
29,882
30,957
31,703
32,938
33,629
34,1122
35,1848
36,879
37,1199
38,1145
39,1080
40,1179
41,898
42,1271
43,1011
44,748
45,555
46,890
47,1680
48,1377
49,939
50,724
51,820
52,823
53,944
54,1360
55,1167
56,1009
57,1024
58,737
59,789
60,945
61,605
62,782
63,1180
64,1005
65,871
66,1391
67,1027
68,630
69,955
70,825
71,969
72,1039
73,608
74,1018
75,829
76,1482
77,679
78,758
79,1588
80,1147
81,1396
82,739
83,1323
84,780
85,598
86,773
87,1127
88,861
89,602
90,1517
91,711
92,696
93,1358
94,750
95,601
96,965
97,1594
98,1003
99,1058
