L2_pred,L2
0,695
1,778
2,644
3,814
4,790
5,1274
6,1589
7,1335
8,624
9,702
10,1030
11,1138
12,602
13,1083
14,768
15,1217
16,1161
17,924
18,1230
19,1339
20,1465
21,1151
22,1093
23,588
24,1731
25,1218
26,655
27,1322
28,959
29,668
30,1053
31,807
32,682
33,812
34,1034
35,1148
36,791
37,1007
38,1510
39,738
40,828
41,1789
42,941
43,791
44,910
45,871
46,752
47,806
48,702
49,1070
50,778
51,739
52,1130
53,1225
54,1016
55,1305
56,913
57,1443
58,923
59,897
60,745
61,909
62,775
63,630
64,1183
65,691
66,793
67,671
68,1039
69,1638
70,862
71,891
72,693
73,1642
74,819
75,1555
76,677
77,1730
78,970
79,744
80,826
81,1535
82,963
83,650
84,899
85,597
86,1063
87,1331
88,870
89,738
90,879
91,1206
92,1078
93,975
94,1529
95,618
96,1348
97,617
98,995
99,1628
