L2_pred,L2
0,1396
1,1032
2,854
3,1051
4,932
5,877
6,858
7,1068
8,934
9,1224
10,925
11,824
12,981
13,850
14,1521
15,779
16,1191
17,813
18,1356
19,677
20,751
21,910
22,722
23,889
24,717
25,627
26,670
27,1030
28,1296
29,814
30,731
31,1403
32,1094
33,1040
34,858
35,789
36,2246
37,941
38,696
39,661
40,794
41,914
42,686
43,663
44,783
45,1082
46,1384
47,1350
48,1802
49,847
50,825
51,997
52,1182
53,647
54,665
55,890
56,1080
57,1322
58,757
59,1026
60,874
61,763
62,2266
63,714
64,1263
65,757
66,921
67,1047
68,564
69,692
70,1448
71,1009
72,744
73,1482
74,2016
75,729
76,1010
77,840
78,1441
79,1069
80,904
81,765
82,1160
83,732
84,1297
85,895
86,1411
87,979
88,1150
89,740
90,1087
91,1005
92,697
93,812
94,694
95,794
96,1398
97,616
98,1322
99,1169
