L2_pred,L2
0,1217
1,865
2,821
3,824
4,852
5,649
6,849
7,639
8,1171
9,835
10,987
11,994
12,1096
13,834
14,1815
15,680
16,1118
17,1101
18,768
19,684
20,1776
21,1481
22,1078
23,687
24,638
25,918
26,1025
27,1019
28,1085
29,723
30,1082
31,2328
32,897
33,1541
34,567
35,1083
36,1140
37,716
38,1364
39,1143
40,634
41,903
42,639
43,1657
44,906
45,919
46,1178
47,1346
48,777
49,1140
50,1344
51,954
52,979
53,972
54,818
55,1117
56,846
57,1304
58,718
59,1007
60,646
61,816
62,694
63,818
64,727
65,874
66,1252
67,810
68,954
69,2010
70,745
71,627
72,1828
73,1227
74,1058
75,1099
76,678
77,725
78,1404
79,815
80,764
81,734
82,1562
83,698
84,1053
85,578
86,1264
87,1283
88,904
89,614
90,1145
91,752
92,533
93,758
94,902
95,1807
96,788
97,928
98,1233
99,645
