L2_pred,L2
0,1431
1,891
2,1374
3,832
4,1137
5,1237
6,1112
7,926
8,1342
9,829
10,760
11,861
12,1083
13,1230
14,608
15,664
16,1130
17,1070
18,768
19,757
20,811
21,989
22,1012
23,795
24,835
25,689
26,1116
27,609
28,670
29,1250
30,794
31,1265
32,1526
33,987
34,1115
35,797
36,1037
37,819
38,908
39,700
40,836
41,978
42,1052
43,756
44,1067
45,770
46,922
47,817
48,1187
49,669
50,1547
51,1682
52,1121
53,601
54,805
55,1252
56,657
57,681
58,750
59,1182
60,684
61,742
62,910
63,672
64,1510
65,1997
66,1070
67,1333
68,773
69,1029
70,695
71,751
72,1980
73,1185
74,974
75,961
76,1480
77,1058
78,986
79,916
80,707
81,1142
82,607
83,1144
84,1270
85,817
86,1237
87,1117
88,1010
89,567
90,1189
91,683
92,814
93,1675
94,693
95,959
96,1138
97,1563
98,607
99,1257
