L2_pred,L2
0,672
1,951
2,1086
3,940
4,1127
5,968
6,857
7,702
8,800
9,644
10,1301
11,645
12,948
13,787
14,1256
15,902
16,905
17,1042
18,1129
19,1276
20,792
21,850
22,956
23,1331
24,656
25,930
26,722
27,804
28,920
29,701
30,927
31,1206
32,839
33,739
34,1801
35,1225
36,2285
37,1386
38,973
39,790
40,793
41,1180
42,1383
43,861
44,657
45,1177
46,1092
47,1027
48,597
49,1005
50,1220
51,975
52,1276
53,1057
54,989
55,847
56,956
57,988
58,1006
59,979
60,1188
61,1147
62,1452
63,1006
64,781
65,1101
66,2350
67,1499
68,764
69,737
70,894
71,1183
72,1025
73,1276
74,1026
75,827
76,856
77,711
78,1003
79,912
80,684
81,983
82,862
83,1280
84,1175
85,994
86,777
87,1018
88,978
89,948
90,956
91,743
92,672
93,1012
94,609
95,665
96,1223
97,1127
98,742
99,978
