L2_pred,L2
0,930
1,1401
2,1150
3,1122
4,1279
5,583
6,1071
7,942
8,733
9,684
10,1095
11,863
12,1489
13,631
14,872
15,865
16,1762
17,826
18,1052
19,1469
20,1280
21,1249
22,1154
23,684
24,1395
25,1029
26,799
27,623
28,755
29,780
30,837
31,801
32,715
33,1389
34,1198
35,1611
36,1409
37,896
38,922
39,1018
40,878
41,957
42,816
43,843
44,786
45,1322
46,790
47,1589
48,661
49,772
50,667
51,670
52,1758
53,927
54,1276
55,2117
56,621
57,801
58,867
59,1232
60,1232
61,1286
62,772
63,741
64,1066
65,987
66,799
67,782
68,1064
69,587
70,1193
71,1124
72,1067
73,981
74,719
75,881
76,1076
77,1503
78,767
79,932
80,1055
81,945
82,703
83,766
84,914
85,826
86,1072
87,1614
88,698
89,762
90,936
91,961
92,790
93,952
94,848
95,718
96,839
97,797
98,1597
99,935
