L1_pred,L2_pred,L2
0,0,102
0,1,150
0,2,84
0,3,102
0,4,98
0,5,39
0,6,275
0,7,268
0,8,81
0,9,395
0,10,855
0,11,38
0,12,91
0,13,82
0,14,342
0,15,71
0,16,125
0,17,202
0,18,208
0,19,305
0,20,159
0,21,119
0,22,49
0,23,162
0,24,163
0,25,50
0,26,76
0,27,83
0,28,185
0,29,84
0,30,216
0,31,108
0,32,121
0,33,94
0,34,65
0,35,327
0,36,147
0,37,53
0,38,100
0,39,72
0,40,74
0,41,246
0,42,53
0,43,69
0,44,99
0,45,82
0,46,145
0,47,153
0,48,87
0,49,137
0,50,100
0,51,116
0,52,153
0,53,103
0,54,78
0,55,95
0,56,216
0,57,37
0,58,69
0,59,132
0,60,172
0,61,58
0,62,133
0,63,85
0,64,174
0,65,149
0,66,99
0,67,154
0,68,104
0,69,136
0,70,68
0,71,94
0,72,103
0,73,122
0,74,43
0,75,58
0,76,108
0,77,123
0,78,71
0,79,54
0,80,70
0,81,61
0,82,201
0,83,51
0,84,57
0,85,171
0,86,134
0,87,153
0,88,77
0,89,63
0,90,81
0,91,42
0,92,574
0,93,97
0,94,87
0,95,171
0,96,199
0,97,1111
0,98,62
0,99,255
1,0,103
1,1,10
1,2,73
1,3,24
1,4,25
1,5,63
1,6,33
1,7,57
1,8,19
1,9,27
1,10,174
1,11,128
1,12,18
1,13,52
1,14,59
1,15,37
1,16,228
1,17,22
1,18,31
1,19,105
1,20,25
1,21,16
1,22,22
1,23,21
1,24,22
1,25,15
1,26,8
1,27,10
1,28,28
1,29,40
1,30,90
1,31,24
1,32,20
1,33,44
1,34,39
1,35,47
1,36,31
1,37,24
1,38,69
1,39,158
1,40,24
1,41,22
1,42,30
1,43,21
1,44,187
1,45,17
1,46,12
1,47,21
1,48,12
1,49,101
1,50,32
1,51,76
1,52,45
1,53,18
1,54,113
1,55,22
1,56,14
1,57,37
1,58,13
1,59,25
1,60,26
1,61,32
1,62,29
1,63,27
1,64,214
1,65,67
1,66,36
1,67,25
1,68,34
1,69,73
1,70,205
1,71,38
1,72,68
1,73,178
1,74,141
1,75,35
1,76,63
1,77,41
1,78,48
1,79,28
1,80,6
1,81,26
1,82,30
1,83,41
1,84,63
1,85,20
1,86,18
1,87,34
1,88,19
1,89,126
1,90,29
1,91,102
1,92,29
1,93,15
1,94,16
1,95,15
1,96,19
1,97,14
1,98,21
1,99,38
2,0,145
2,1,30
2,2,8
2,3,256
2,4,22
2,5,9
2,6,58
2,7,41
2,8,14
2,9,48
2,10,83
2,11,27
2,12,16
2,13,35
2,14,15
2,15,38
2,16,36
2,17,44
2,18,34
2,19,20
2,20,7
2,21,11
2,22,38
2,23,22
2,24,27
2,25,29
2,26,41
2,27,23
2,28,15
2,29,28
2,30,18
2,31,14
2,32,108
2,33,61
2,34,131
2,35,157
2,36,101
2,37,154
2,38,193
2,39,28
2,40,30
2,41,117
2,42,34
2,43,13
2,44,469
2,45,40
2,46,43
2,47,18
2,48,39
2,49,23
2,50,27
2,51,24
2,52,49
2,53,55
2,54,70
2,55,312
2,56,355
2,57,9
2,58,40
2,59,33
2,60,129
2,61,33
2,62,155
2,63,29
2,64,38
2,65,96
2,66,18
2,67,155
2,68,27
2,69,47
2,70,218
2,71,31
2,72,16
2,73,203
2,74,25
2,75,35
2,76,402
2,77,194
2,78,13
2,79,56
2,80,17
2,81,13
2,82,8
2,83,38
2,84,12
2,85,40
2,86,160
2,87,263
2,88,23
2,89,162
2,90,29
2,91,144
2,92,7
2,93,21
2,94,27
2,95,12
2,96,19
2,97,201
2,98,17
2,99,22
3,0,46
3,1,44
3,2,55
3,3,62
3,4,145
3,5,20
3,6,79
3,7,79
3,8,55
3,9,31
3,10,174
3,11,45
3,12,73
3,13,43
3,14,99
3,15,64
3,16,34
3,17,179
3,18,70
3,19,33
3,20,35
3,21,43
3,22,41
3,23,56
3,24,60
3,25,67
3,26,79
3,27,37
3,28,33
3,29,36
3,30,55
3,31,49
3,32,45
3,33,117
3,34,73
3,35,177
3,36,51
3,37,53
3,38,44
3,39,174
3,40,105
3,41,49
3,42,30
3,43,201
3,44,37
3,45,63
3,46,106
3,47,45
3,48,42
3,49,32
3,50,77
3,51,56
3,52,47
3,53,39
3,54,122
3,55,177
3,56,102
3,57,83
3,58,67
3,59,37
3,60,34
3,61,45
3,62,52
3,63,55
3,64,69
3,65,43
3,66,81
3,67,56
3,68,49
3,69,72
3,70,44
3,71,73
3,72,60
3,73,49
3,74,55
3,75,71
3,76,46
3,77,33
3,78,63
3,79,38
3,80,42
3,81,67
3,82,65
3,83,33
3,84,60
3,85,108
3,86,57
3,87,60
3,88,35
3,89,87
3,90,35
3,91,34
3,92,52
3,93,60
3,94,59
3,95,25
3,96,94
3,97,35
3,98,49
3,99,85
4,0,23
4,1,24
4,2,25
4,3,15
4,4,31
4,5,13
4,6,21
4,7,83
4,8,18
4,9,22
4,10,13
4,11,21
4,12,31
4,13,47
4,14,37
4,15,42
4,16,31
4,17,26
4,18,27
4,19,12
4,20,32
4,21,27
4,22,37
4,23,16
4,24,30
4,25,88
4,26,64
4,27,12
4,28,14
4,29,30
4,30,33
4,31,25
4,32,33
4,33,52
4,34,26
4,35,67
4,36,15
4,37,40
4,38,24
4,39,33
4,40,42
4,41,32
4,42,19
4,43,44
4,44,26
4,45,17
4,46,22
4,47,44
4,48,59
4,49,38
4,50,49
4,51,28
4,52,28
4,53,76
4,54,36
4,55,17
4,56,11
4,57,37
4,58,30
4,59,26
4,60,38
4,61,15
4,62,31
4,63,40
4,64,15
4,65,37
4,66,22
4,67,29
4,68,25
4,69,38
4,70,19
4,71,57
4,72,25
4,73,35
4,74,33
4,75,80
4,76,18
4,77,39
4,78,16
4,79,18
4,80,22
4,81,35
4,82,25
4,83,36
4,84,36
4,85,13
4,86,39
4,87,57
4,88,41
4,89,12
4,90,14
4,91,44
4,92,25
4,93,12
4,94,24
4,95,9
4,96,29
4,97,41
4,98,10
4,99,20
5,0,45
5,1,48
5,2,96
5,3,219
5,4,80
5,5,71
5,6,133
5,7,42
5,8,65
5,9,58
5,10,50
5,11,98
5,12,27
5,13,29
5,14,38
5,15,39
5,16,54
5,17,53
5,18,60
5,19,46
5,20,85
5,21,29
5,22,50
5,23,206
5,24,401
5,25,533
5,26,56
5,27,32
5,28,28
5,29,69
5,30,58
5,31,44
5,32,63
5,33,61
5,34,58
5,35,33
5,36,109
5,37,68
5,38,28
5,39,42
5,40,247
5,41,47
5,42,136
5,43,18
5,44,90
5,45,46
5,46,239
5,47,274
5,48,96
5,49,67
5,50,76
5,51,56
5,52,56
5,53,91
5,54,64
5,55,31
5,56,73
5,57,28
5,58,78
5,59,22
5,60,32
5,61,76
5,62,62
5,63,70
5,64,38
5,65,89
5,66,27
5,67,31
5,68,102
5,69,200
5,70,21
5,71,50
5,72,38
5,73,40
5,74,28
5,75,61
5,76,55
5,77,43
5,78,22
5,79,51
5,80,31
5,81,40
5,82,41
5,83,19
5,84,38
5,85,74
5,86,25
5,87,29
5,88,227
5,89,34
5,90,44
5,91,50
5,92,115
5,93,278
5,94,49
5,95,35
5,96,101
5,97,45
5,98,52
5,99,55
6,0,22
6,1,7
6,2,21
6,3,17
6,4,18
6,5,65
6,6,13
6,7,28
6,8,24
6,9,30
6,10,17
6,11,17
6,12,92
6,13,21
6,14,27
6,15,20
6,16,19
6,17,13
6,18,17
6,19,6
6,20,19
6,21,18
6,22,48
6,23,7
6,24,35
6,25,15
6,26,13
6,27,13
6,28,7
6,29,33
6,30,19
6,31,49
6,32,16
6,33,35
6,34,12
6,35,23
6,36,17
6,37,12
6,38,23
6,39,21
6,40,19
6,41,14
6,42,25
6,43,4
6,44,13
6,45,36
6,46,15
6,47,9
6,48,34
6,49,34
6,50,73
6,51,23
6,52,10
6,53,20
6,54,36
6,55,53
6,56,26
6,57,13
6,58,16
6,59,100
6,60,17
6,61,16
6,62,86
6,63,95
6,64,12
6,65,11
6,66,18
6,67,27
6,68,17
6,69,18
6,70,9
6,71,15
6,72,23
6,73,15
6,74,32
6,75,15
6,76,83
6,77,89
6,78,21
6,79,19
6,80,22
6,81,10
6,82,15
6,83,132
6,84,77
6,85,14
6,86,17
6,87,11
6,88,24
6,89,5
6,90,11
6,91,23
6,92,28
6,93,24
6,94,81
6,95,19
6,96,17
6,97,26
6,98,54
6,99,13
7,0,65
7,1,82
7,2,56
7,3,73
7,4,70
7,5,44
7,6,80
7,7,130
7,8,137
7,9,147
7,10,69
7,11,56
7,12,46
7,13,606
7,14,71
7,15,63
7,16,62
7,17,92
7,18,37
7,19,92
7,20,55
7,21,64
7,22,103
7,23,50
7,24,199
7,25,72
7,26,27
7,27,232
7,28,29
7,29,138
7,30,57
7,31,23
7,32,72
7,33,73
7,34,74
7,35,50
7,36,152
7,37,52
7,38,44
7,39,24
7,40,108
7,41,125
7,42,105
7,43,225
7,44,31
7,45,54
7,46,165
7,47,81
7,48,57
7,49,46
7,50,56
7,51,31
7,52,52
7,53,57
7,54,64
7,55,85
7,56,292
7,57,35
7,58,66
7,59,34
7,60,40
7,61,27
7,62,537
7,63,43
7,64,52
7,65,63
7,66,20
7,67,34
7,68,34
7,69,507
7,70,44
7,71,36
7,72,112
7,73,85
7,74,47
7,75,89
7,76,40
7,77,148
7,78,90
7,79,77
7,80,76
7,81,23
7,82,38
7,83,65
7,84,53
7,85,89
7,86,31
7,87,33
7,88,32
7,89,148
7,90,301
7,91,101
7,92,254
7,93,150
7,94,69
7,95,77
7,96,120
7,97,70
7,98,95
7,99,50
8,0,52
8,1,48
8,2,34
8,3,165
8,4,18
8,5,54
8,6,223
8,7,27
8,8,85
8,9,24
8,10,218
8,11,71
8,12,30
8,13,30
8,14,30
8,15,232
8,16,49
8,17,27
8,18,10
8,19,44
8,20,30
8,21,37
8,22,68
8,23,58
8,24,25
8,25,24
8,26,24
8,27,42
8,28,37
