L2_pred,L2
0,1124
1,646
2,1025
3,691
4,1142
5,1429
6,1075
7,862
8,1323
9,1021
10,889
11,1423
12,833
13,625
14,1085
15,726
16,864
17,904
18,1005
19,778
20,862
21,836
22,998
23,1030
24,801
25,1730
26,921
27,782
28,697
29,893
30,1751
31,892
32,1077
33,1847
34,895
35,1149
36,918
37,1018
38,864
39,1336
40,2167
41,873
42,766
43,1052
44,888
45,784
46,1035
47,1004
48,1622
49,1539
50,1169
51,814
52,581
53,764
54,727
55,765
56,873
57,873
58,893
59,1092
60,1104
61,1057
62,871
63,804
64,1273
65,580
66,1121
67,686
68,663
69,882
70,736
71,933
72,625
73,1285
74,1003
75,1764
76,678
77,1186
78,1066
79,775
80,899
81,1030
82,1090
83,792
84,883
85,922
86,719
87,815
88,1039
89,1025
90,615
91,1076
92,1138
93,777
94,1175
95,1237
96,758
97,1351
98,1422
99,1097
